n,r,run,hops,grid_type
10,2,0,5,flat
10,2,0,8,flat
10,2,0,5,flat
10,2,0,5,flat
10,2,0,6,flat
10,2,0,4,flat
10,2,0,4,flat
10,2,0,2,flat
10,2,0,3,flat
10,2,0,3,flat
10,2,0,5,flat
10,2,0,7,flat
10,2,0,2,flat
10,2,0,4,flat
10,2,0,4,flat
10,2,0,1,flat
10,2,0,2,flat
10,2,0,7,flat
10,2,0,6,flat
10,2,0,6,flat
10,2,0,3,flat
10,2,0,3,flat
10,2,0,3,flat
10,2,0,3,flat
10,2,0,3,flat
10,2,0,9,flat
10,2,0,9,flat
10,2,0,4,flat
10,2,0,6,flat
10,2,0,3,flat
10,2,0,2,flat
10,2,0,4,flat
10,2,0,8,flat
10,2,0,4,flat
10,2,0,6,flat
10,2,0,1,flat
10,2,1,2,flat
10,2,1,4,flat
10,2,1,5,flat
10,2,1,4,flat
10,2,1,4,flat
10,2,1,6,flat
10,2,1,5,flat
10,2,1,7,flat
10,2,1,9,flat
10,2,1,1,flat
10,2,1,3,flat
10,2,1,2,flat
10,2,1,2,flat
10,2,1,7,flat
10,2,1,2,flat
10,2,1,5,flat
10,2,1,2,flat
10,2,1,3,flat
10,2,1,3,flat
10,2,1,3,flat
10,2,1,5,flat
10,2,1,5,flat
10,2,1,4,flat
10,2,1,6,flat
10,2,1,4,flat
10,2,1,4,flat
10,2,1,9,flat
10,2,1,5,flat
10,2,1,4,flat
10,2,1,3,flat
10,2,1,4,flat
10,2,1,6,flat
10,2,1,6,flat
10,2,1,5,flat
10,2,1,7,flat
10,2,1,6,flat
10,2,1,1,flat
10,2,1,8,flat
10,2,1,7,flat
10,2,1,3,flat
10,2,1,3,flat
10,2,1,2,flat
10,2,1,6,flat
10,2,1,3,flat
10,2,1,3,flat
10,2,1,5,flat
10,2,1,2,flat
10,2,1,5,flat
10,2,1,10,flat
10,2,1,9,flat
10,2,1,3,flat
10,2,1,2,flat
10,2,1,7,flat
10,2,1,8,flat
10,2,1,7,flat
10,2,1,4,flat
10,2,1,2,flat
10,2,1,7,flat
10,2,1,1,flat
10,2,1,5,flat
10,2,1,3,flat
10,2,1,5,flat
10,2,1,6,flat
10,2,1,8,flat
10,2,1,3,flat
10,2,1,6,flat
10,2,1,3,flat
10,2,1,3,flat
10,2,1,8,flat
10,2,1,6,flat
10,2,1,5,flat
10,2,1,7,flat
10,2,1,6,flat
10,2,1,2,flat
10,2,1,5,flat
10,2,1,3,flat
10,2,1,9,flat
10,2,1,6,flat
10,2,1,6,flat
10,2,1,2,flat
10,2,1,10,flat
10,2,1,1,flat
10,2,1,3,flat
10,2,1,3,flat
10,2,1,3,flat
10,2,1,7,flat
10,2,1,4,flat
10,2,1,4,flat
10,2,1,7,flat
10,2,1,6,flat
10,2,1,8,flat
10,2,1,5,flat
10,2,1,8,flat
10,2,1,2,flat
10,2,1,2,flat
10,2,1,6,flat
10,2,1,9,flat
10,2,1,3,flat
10,2,1,6,flat
10,2,1,3,flat
10,2,1,5,flat
10,2,1,1,flat
10,2,1,2,flat
10,2,1,4,flat
10,2,1,8,flat
10,2,1,7,flat
10,2,1,5,flat
10,2,1,8,flat
10,2,1,8,flat
10,2,1,4,flat
10,2,1,3,flat
10,2,1,6,flat
10,2,1,8,flat
10,2,1,6,flat
10,2,1,6,flat
10,2,1,9,flat
10,2,1,3,flat
10,2,1,7,flat
10,2,1,4,flat
10,2,1,5,flat
10,2,1,7,flat
10,2,1,6,flat
10,2,1,2,flat
10,2,1,5,flat
10,2,1,4,flat
10,2,1,3,flat
10,2,1,7,flat
10,2,1,4,flat
10,2,1,3,flat
10,2,1,2,flat
10,2,1,2,flat
10,2,1,5,flat
10,2,1,3,flat
10,2,1,4,flat
10,2,1,4,flat
10,2,1,1,flat
10,2,1,4,flat
10,2,1,3,flat
10,2,1,5,flat
10,2,1,4,flat
10,2,1,2,flat
10,2,1,4,flat
10,2,1,6,flat
10,2,1,4,flat
10,2,1,9,flat
10,2,1,5,flat
10,2,1,5,flat
10,2,1,4,flat
10,2,1,3,flat
10,2,1,6,flat
10,2,1,2,flat
10,2,1,1,flat
10,2,1,9,flat
10,2,1,5,flat
10,2,1,6,flat
10,2,1,3,flat
10,2,1,3,flat
10,2,1,3,flat
10,2,1,8,flat
10,2,1,3,flat
10,2,1,4,flat
10,2,1,7,flat
10,2,1,5,flat
10,2,1,5,flat
10,2,1,3,flat
10,2,1,3,flat
10,2,1,4,flat
10,2,1,6,flat
10,2,1,3,flat
10,2,1,1,flat
10,2,1,2,flat
10,2,1,6,flat
10,2,1,7,flat
10,2,1,7,flat
10,2,1,5,flat
10,2,1,1,flat
10,2,1,6,flat
10,2,1,12,flat
10,2,1,5,flat
10,2,1,5,flat
10,2,1,7,flat
10,2,1,7,flat
10,2,1,2,flat
10,2,1,6,flat
10,2,1,4,flat
10,2,1,2,flat
10,2,1,7,flat
10,2,1,4,flat
10,2,1,5,flat
10,2,1,6,flat
10,2,1,7,flat
10,2,1,3,flat
10,2,1,6,flat
10,2,1,5,flat
10,2,1,2,flat
10,2,1,1,flat
10,2,1,8,flat
10,2,1,3,flat
10,2,1,3,flat
10,2,1,6,flat
10,2,2,2,flat
10,2,2,4,flat
10,2,2,6,flat
10,2,2,5,flat
10,2,2,5,flat
10,2,2,3,flat
10,2,2,6,flat
10,2,2,3,flat
10,2,2,5,flat
10,2,2,3,flat
10,2,2,5,flat
10,2,2,6,flat
10,2,2,7,flat
10,2,2,5,flat
10,2,2,5,flat
10,2,2,1,flat
10,2,2,10,flat
10,2,2,3,flat
10,2,2,8,flat
10,2,2,4,flat
10,2,2,5,flat
10,2,2,10,flat
10,2,2,3,flat
10,2,2,5,flat
10,2,2,4,flat
10,2,2,3,flat
10,2,2,2,flat
10,2,2,4,flat
10,2,2,3,flat
10,2,2,7,flat
10,2,2,4,flat
10,2,2,1,flat
10,2,2,4,flat
10,2,2,8,flat
10,2,2,4,flat
10,2,2,5,flat
10,2,2,5,flat
10,2,2,3,flat
10,2,2,5,flat
10,2,2,7,flat
10,2,2,5,flat
10,2,2,6,flat
10,2,2,2,flat
10,2,2,6,flat
10,2,2,8,flat
10,2,2,6,flat
10,2,2,8,flat
10,2,2,8,flat
10,2,2,5,flat
10,2,2,3,flat
10,2,2,5,flat
10,2,2,3,flat
10,2,2,4,flat
10,2,2,9,flat
10,2,2,6,flat
10,2,2,3,flat
10,2,2,2,flat
10,2,2,3,flat
10,2,2,5,flat
10,2,2,4,flat
10,2,2,6,flat
10,2,2,3,flat
10,2,2,4,flat
10,2,2,2,flat
10,2,2,3,flat
10,2,2,5,flat
10,2,2,5,flat
10,2,2,2,flat
10,2,2,1,flat
10,2,2,5,flat
10,2,2,4,flat
10,2,2,9,flat
10,2,2,5,flat
10,2,2,4,flat
10,2,2,3,flat
10,2,2,6,flat
10,2,2,3,flat
10,2,2,7,flat
10,2,2,6,flat
10,2,2,5,flat
10,2,2,1,flat
10,2,2,3,flat
10,2,2,6,flat
10,2,2,5,flat
10,2,2,5,flat
10,2,2,7,flat
10,2,2,3,flat
10,2,2,7,flat
10,2,2,8,flat
10,2,2,7,flat
10,2,2,8,flat
10,2,2,8,flat
10,2,2,6,flat
10,2,2,2,flat
10,2,2,3,flat
10,2,2,6,flat
10,2,2,7,flat
10,2,2,7,flat
10,2,2,8,flat
10,2,2,3,flat
10,2,2,6,flat
10,2,2,2,flat
10,2,2,5,flat
10,2,2,7,flat
10,2,2,7,flat
10,2,2,12,flat
10,2,2,6,flat
10,2,2,1,flat
10,2,2,6,flat
10,2,2,5,flat
10,2,2,5,flat
10,2,2,2,flat
10,2,2,5,flat
10,2,2,7,flat
10,2,2,5,flat
10,2,2,5,flat
10,2,2,6,flat
10,2,2,5,flat
10,2,2,3,flat
10,2,2,3,flat
10,2,2,7,flat
10,2,2,6,flat
10,2,2,2,flat
10,2,2,4,flat
10,2,2,9,flat
10,2,2,9,flat
10,2,2,4,flat
10,2,2,7,flat
10,2,2,3,flat
10,2,2,7,flat
10,2,2,2,flat
10,2,2,7,flat
10,2,2,6,flat
10,2,2,7,flat
10,2,2,4,flat
10,2,2,7,flat
10,2,2,9,flat
10,2,2,4,flat
10,2,2,5,flat
10,2,2,1,flat
10,2,2,6,flat
10,2,2,5,flat
10,2,2,2,flat
10,2,2,4,flat
10,2,2,4,flat
10,2,2,3,flat
10,2,2,5,flat
10,2,2,6,flat
10,2,2,2,flat
10,2,2,5,flat
10,2,2,7,flat
10,2,2,7,flat
10,2,2,5,flat
10,2,2,1,flat
10,2,2,2,flat
10,2,2,2,flat
10,2,2,7,flat
10,2,2,1,flat
10,2,2,4,flat
10,2,2,3,flat
10,2,2,7,flat
10,2,2,8,flat
10,2,2,2,flat
10,2,2,5,flat
10,2,2,3,flat
10,2,2,3,flat
10,2,2,5,flat
10,2,2,4,flat
10,2,2,3,flat
10,2,2,1,flat
10,2,2,3,flat
10,2,2,4,flat
10,2,2,1,flat
10,2,2,2,flat
10,2,2,4,flat
10,2,2,4,flat
10,2,2,7,flat
10,2,2,4,flat
10,2,2,5,flat
10,2,2,4,flat
10,2,2,5,flat
10,2,2,6,flat
10,2,2,8,flat
10,2,2,4,flat
10,2,2,4,flat
10,2,2,2,flat
10,2,2,5,flat
10,2,2,6,flat
10,2,2,8,flat
10,2,2,6,flat
10,2,2,7,flat
10,2,2,3,flat
10,2,2,9,flat
10,2,2,6,flat
10,2,2,10,flat
10,2,2,5,flat
10,2,2,2,flat
10,2,2,3,flat
10,2,2,7,flat
10,2,2,4,flat
10,2,3,4,flat
10,2,3,4,flat
10,2,3,8,flat
10,2,3,2,flat
10,2,3,2,flat
10,2,3,7,flat
10,2,3,9,flat
10,2,3,3,flat
10,2,3,3,flat
10,2,3,5,flat
10,2,3,1,flat
10,2,3,4,flat
10,2,3,7,flat
10,2,3,4,flat
10,2,3,4,flat
10,2,3,3,flat
10,2,3,5,flat
10,2,3,3,flat
10,2,3,6,flat
10,2,3,2,flat
10,2,3,5,flat
10,2,3,5,flat
10,2,3,5,flat
10,2,3,4,flat
10,2,3,3,flat
10,2,3,2,flat
10,2,3,6,flat
10,2,3,4,flat
10,2,3,6,flat
10,2,3,2,flat
10,2,3,6,flat
10,2,3,6,flat
10,2,3,4,flat
10,2,3,3,flat
10,2,3,6,flat
10,2,3,8,flat
10,2,3,2,flat
10,2,3,3,flat
10,2,3,5,flat
10,2,3,3,flat
10,2,3,5,flat
10,2,3,5,flat
10,2,3,8,flat
10,2,3,4,flat
10,2,3,4,flat
10,2,3,6,flat
10,2,3,2,flat
10,2,3,3,flat
10,2,3,4,flat
10,2,3,7,flat
10,2,3,6,flat
10,2,3,3,flat
10,2,3,4,flat
10,2,3,4,flat
10,2,3,4,flat
10,2,3,2,flat
10,2,3,4,flat
10,2,3,7,flat
10,2,3,4,flat
10,2,3,2,flat
10,2,3,3,flat
10,2,3,1,flat
10,2,3,5,flat
10,2,3,1,flat
10,2,3,5,flat
10,2,3,4,flat
10,2,3,2,flat
10,2,3,3,flat
10,2,3,9,flat
10,2,3,3,flat
10,2,3,3,flat
10,2,3,4,flat
10,2,3,4,flat
10,2,3,10,flat
10,2,3,8,flat
10,2,3,2,flat
10,2,3,5,flat
10,2,3,5,flat
10,2,3,6,flat
10,2,3,9,flat
10,2,3,5,flat
10,2,3,3,flat
10,2,3,6,flat
10,2,3,5,flat
10,2,3,4,flat
10,2,3,3,flat
10,2,3,4,flat
10,2,3,6,flat
10,2,3,2,flat
10,2,3,6,flat
10,2,3,3,flat
10,2,3,6,flat
10,2,3,1,flat
10,2,3,7,flat
10,2,3,5,flat
10,2,3,3,flat
10,2,3,6,flat
10,2,3,4,flat
10,2,3,4,flat
10,2,3,2,flat
10,2,3,4,flat
10,2,3,5,flat
10,2,3,4,flat
10,2,3,7,flat
10,2,3,7,flat
10,2,3,6,flat
10,2,3,7,flat
10,2,3,4,flat
10,2,3,6,flat
10,2,3,6,flat
10,2,3,3,flat
10,2,3,2,flat
10,2,3,5,flat
10,2,3,6,flat
10,2,3,8,flat
10,2,3,6,flat
10,2,3,6,flat
10,2,3,5,flat
10,2,3,7,flat
10,2,3,5,flat
10,2,3,1,flat
10,2,3,6,flat
10,2,3,10,flat
10,2,3,4,flat
10,2,3,8,flat
10,2,3,11,flat
10,2,3,6,flat
10,2,3,4,flat
10,2,3,2,flat
10,2,3,3,flat
10,2,3,4,flat
10,2,3,7,flat
10,2,3,3,flat
10,2,3,11,flat
10,2,3,7,flat
10,2,3,2,flat
10,2,3,7,flat
10,2,3,4,flat
10,2,3,1,flat
10,2,3,5,flat
10,2,3,4,flat
10,2,3,3,flat
10,2,3,4,flat
10,2,3,6,flat
10,2,3,6,flat
10,2,3,5,flat
10,2,3,6,flat
10,2,3,4,flat
10,2,3,1,flat
10,2,3,2,flat
10,2,3,1,flat
10,2,3,5,flat
10,2,3,3,flat
10,2,3,1,flat
10,2,3,1,flat
10,2,3,7,flat
10,2,3,6,flat
10,2,3,6,flat
10,2,3,5,flat
10,2,3,4,flat
10,2,3,5,flat
10,2,3,7,flat
10,2,3,7,flat
10,2,3,5,flat
10,2,3,3,flat
10,2,3,7,flat
10,2,3,5,flat
10,2,3,7,flat
10,2,3,6,flat
10,2,3,2,flat
10,2,3,4,flat
10,2,3,7,flat
10,2,3,4,flat
10,2,3,7,flat
10,2,3,5,flat
10,2,3,8,flat
10,2,3,4,flat
10,2,3,11,flat
10,2,3,10,flat
10,2,3,4,flat
10,2,3,3,flat
10,2,3,5,flat
10,2,3,4,flat
10,2,3,1,flat
10,2,3,1,flat
10,2,3,6,flat
10,2,3,3,flat
10,2,3,5,flat
10,2,3,6,flat
10,2,3,2,flat
10,2,3,3,flat
10,2,3,2,flat
10,2,3,5,flat
10,2,3,2,flat
10,2,3,4,flat
10,2,3,4,flat
10,2,3,7,flat
10,2,3,6,flat
10,2,3,5,flat
10,2,3,3,flat
10,2,4,1,flat
10,2,4,4,flat
10,2,4,2,flat
10,2,4,5,flat
10,2,4,9,flat
10,2,4,2,flat
10,2,4,8,flat
10,2,4,10,flat
10,2,4,2,flat
10,2,4,2,flat
10,2,4,4,flat
10,2,4,4,flat
10,2,4,6,flat
10,2,4,11,flat
10,2,4,3,flat
10,2,4,5,flat
10,2,4,5,flat
10,2,4,1,flat
10,2,4,1,flat
10,2,4,5,flat
10,2,4,3,flat
10,2,4,3,flat
10,2,4,2,flat
10,2,4,6,flat
10,2,4,2,flat
10,2,4,8,flat
10,2,4,3,flat
10,2,4,8,flat
10,2,4,3,flat
10,2,4,4,flat
10,2,4,3,flat
10,2,4,5,flat
10,2,4,5,flat
10,2,4,4,flat
10,2,4,2,flat
10,2,4,6,flat
10,2,4,1,flat
10,2,4,6,flat
10,2,4,7,flat
10,2,4,7,flat
10,2,4,4,flat
10,2,4,5,flat
10,2,4,8,flat
10,2,4,4,flat
10,2,4,6,flat
10,2,4,5,flat
10,2,4,4,flat
10,2,4,3,flat
10,2,4,4,flat
10,2,4,5,flat
10,2,4,8,flat
10,2,4,6,flat
10,2,4,3,flat
10,2,4,3,flat
10,2,4,7,flat
10,2,4,9,flat
10,2,4,4,flat
10,2,4,5,flat
10,2,4,5,flat
10,2,4,8,flat
10,2,4,9,flat
10,2,4,3,flat
10,2,4,5,flat
10,2,4,5,flat
10,2,4,4,flat
10,2,4,3,flat
10,2,4,2,flat
10,2,4,5,flat
10,2,4,3,flat
10,2,4,3,flat
10,2,4,5,flat
10,2,4,4,flat
10,2,4,3,flat
10,2,4,5,flat
10,2,4,4,flat
10,2,4,2,flat
10,2,4,3,flat
10,2,4,5,flat
10,2,4,7,flat
10,2,4,5,flat
10,2,4,6,flat
10,2,4,5,flat
10,2,4,6,flat
10,2,4,8,flat
10,2,4,3,flat
10,2,4,4,flat
10,2,4,5,flat
10,2,4,2,flat
10,2,4,4,flat
10,2,4,4,flat
10,2,4,8,flat
10,2,4,6,flat
10,2,4,10,flat
10,2,4,2,flat
10,2,4,6,flat
10,2,4,5,flat
10,2,4,7,flat
10,2,4,3,flat
10,2,4,4,flat
10,2,4,3,flat
10,2,4,2,flat
10,2,4,7,flat
10,2,4,10,flat
10,2,4,4,flat
10,2,4,5,flat
10,2,4,2,flat
10,2,4,4,flat
10,2,4,7,flat
10,2,4,4,flat
10,2,4,6,flat
10,2,4,7,flat
10,2,4,6,flat
10,2,4,3,flat
10,2,4,6,flat
10,2,4,5,flat
10,2,4,4,flat
10,2,4,5,flat
10,2,4,3,flat
10,2,4,8,flat
10,2,4,2,flat
10,2,4,2,flat
10,2,4,5,flat
10,2,4,3,flat
10,2,4,4,flat
10,2,4,1,flat
10,2,4,7,flat
10,2,4,4,flat
10,2,4,4,flat
10,2,4,6,flat
10,2,4,4,flat
10,2,4,2,flat
10,2,4,3,flat
10,2,4,3,flat
10,2,4,5,flat
10,2,4,7,flat
10,2,4,4,flat
10,2,4,8,flat
10,2,4,7,flat
10,2,4,7,flat
10,2,4,5,flat
10,2,4,3,flat
10,2,4,1,flat
10,2,4,7,flat
10,2,4,6,flat
10,2,4,5,flat
10,2,4,7,flat
10,2,4,3,flat
10,2,4,5,flat
10,2,4,4,flat
10,2,4,5,flat
10,2,4,7,flat
10,2,4,6,flat
10,2,4,8,flat
10,2,4,4,flat
10,2,4,7,flat
10,2,4,4,flat
10,2,4,8,flat
10,2,4,5,flat
10,2,4,3,flat
10,2,4,1,flat
10,2,4,6,flat
10,2,4,5,flat
10,2,4,9,flat
10,2,4,10,flat
10,2,4,5,flat
10,2,4,5,flat
10,2,4,10,flat
10,2,4,5,flat
10,2,4,5,flat
10,2,4,5,flat
10,2,4,11,flat
10,2,4,5,flat
10,2,4,6,flat
10,2,4,11,flat
10,2,4,4,flat
10,2,4,1,flat
10,2,4,2,flat
10,2,4,8,flat
10,2,4,4,flat
10,2,4,7,flat
10,2,4,4,flat
10,2,4,11,flat
10,2,4,4,flat
10,2,4,4,flat
10,2,4,5,flat
10,2,4,8,flat
10,2,4,3,flat
10,2,4,2,flat
10,2,4,4,flat
10,2,4,3,flat
10,2,4,1,flat
10,2,4,5,flat
10,2,4,3,flat
10,2,4,6,flat
10,2,4,3,flat
10,2,4,8,flat
10,2,4,6,flat
10,2,4,9,flat
10,2,4,3,flat
10,2,4,8,flat
10,3,0,11,flat
10,3,0,2,flat
10,3,0,5,flat
10,3,0,3,flat
10,3,0,7,flat
10,3,0,4,flat
10,3,0,1,flat
10,3,0,8,flat
10,3,0,2,flat
10,3,0,10,flat
10,3,0,7,flat
10,3,0,8,flat
10,3,0,4,flat
10,3,0,4,flat
10,3,0,9,flat
10,3,0,3,flat
10,3,0,4,flat
10,3,0,3,flat
10,3,0,6,flat
10,3,0,8,flat
10,3,0,8,flat
10,3,0,6,flat
10,3,0,5,flat
10,3,0,2,flat
10,3,0,2,flat
10,3,0,5,flat
10,3,0,3,flat
10,3,0,4,flat
10,3,0,3,flat
10,3,0,5,flat
10,3,0,3,flat
10,3,0,6,flat
10,3,0,6,flat
10,3,0,5,flat
10,3,0,8,flat
10,3,0,6,flat
10,3,0,2,flat
10,3,0,5,flat
10,3,0,7,flat
10,3,0,6,flat
10,3,0,3,flat
10,3,0,5,flat
10,3,0,6,flat
10,3,0,6,flat
10,3,0,4,flat
10,3,0,5,flat
10,3,0,5,flat
10,3,0,5,flat
10,3,0,1,flat
10,3,0,8,flat
10,3,0,6,flat
10,3,0,5,flat
10,3,0,4,flat
10,3,0,8,flat
10,3,0,7,flat
10,3,0,6,flat
10,3,0,1,flat
10,3,0,10,flat
10,3,0,4,flat
10,3,0,2,flat
10,3,0,5,flat
10,3,0,3,flat
10,3,0,5,flat
10,3,0,8,flat
10,3,0,10,flat
10,3,0,2,flat
10,3,0,5,flat
10,3,0,8,flat
10,3,0,6,flat
10,3,0,3,flat
10,3,0,8,flat
10,3,0,6,flat
10,3,0,7,flat
10,3,0,4,flat
10,3,0,3,flat
10,3,0,2,flat
10,3,0,3,flat
10,3,0,7,flat
10,3,0,5,flat
10,3,0,7,flat
10,3,0,3,flat
10,3,0,2,flat
10,3,0,4,flat
10,3,0,9,flat
10,3,0,7,flat
10,3,0,4,flat
10,3,0,5,flat
10,3,0,3,flat
10,3,0,9,flat
10,3,0,1,flat
10,3,0,6,flat
10,3,0,5,flat
10,3,0,4,flat
10,3,0,9,flat
10,3,0,5,flat
10,3,0,6,flat
10,3,0,8,flat
10,3,0,5,flat
10,3,0,2,flat
10,3,0,3,flat
10,3,0,9,flat
10,3,0,2,flat
10,3,0,8,flat
10,3,0,8,flat
10,3,0,7,flat
10,3,0,3,flat
10,3,0,5,flat
10,3,0,7,flat
10,3,0,6,flat
10,3,0,2,flat
10,3,0,4,flat
10,3,0,6,flat
10,3,0,4,flat
10,3,0,4,flat
10,3,0,4,flat
10,3,0,4,flat
10,3,0,5,flat
10,3,0,7,flat
10,3,0,6,flat
10,3,0,6,flat
10,3,0,4,flat
10,3,0,3,flat
10,3,0,3,flat
10,3,0,8,flat
10,3,0,8,flat
10,3,0,5,flat
10,3,0,4,flat
10,3,0,4,flat
10,3,0,2,flat
10,3,0,2,flat
10,3,0,6,flat
10,3,0,6,flat
10,3,0,6,flat
10,3,0,3,flat
10,3,0,9,flat
10,3,0,8,flat
10,3,0,7,flat
10,3,0,4,flat
10,3,0,3,flat
10,3,0,6,flat
10,3,0,5,flat
10,3,0,2,flat
10,3,0,5,flat
10,3,0,8,flat
10,3,0,2,flat
10,3,0,6,flat
10,3,0,2,flat
10,3,0,2,flat
10,3,0,3,flat
10,3,0,2,flat
10,3,0,3,flat
10,3,0,4,flat
10,3,0,3,flat
10,3,0,3,flat
10,3,0,4,flat
10,3,0,1,flat
10,3,0,11,flat
10,3,0,7,flat
10,3,0,7,flat
10,3,0,5,flat
10,3,0,4,flat
10,3,0,2,flat
10,3,0,5,flat
10,3,0,5,flat
10,3,0,5,flat
10,3,0,9,flat
10,3,0,3,flat
10,3,0,3,flat
10,3,0,8,flat
10,3,0,3,flat
10,3,0,5,flat
10,3,0,9,flat
10,3,0,8,flat
10,3,0,8,flat
10,3,0,10,flat
10,3,0,7,flat
10,3,0,6,flat
10,3,0,7,flat
10,3,0,8,flat
10,3,0,4,flat
10,3,0,2,flat
10,3,0,8,flat
10,3,0,4,flat
10,3,0,3,flat
10,3,0,12,flat
10,3,0,8,flat
10,3,0,5,flat
10,3,0,8,flat
10,3,0,6,flat
10,3,0,6,flat
10,3,0,4,flat
10,3,0,7,flat
10,3,0,5,flat
10,3,0,3,flat
10,3,0,7,flat
10,3,0,1,flat
10,3,0,4,flat
10,3,0,8,flat
10,3,0,5,flat
10,3,0,6,flat
10,3,1,8,flat
10,3,1,5,flat
10,3,1,3,flat
10,3,1,2,flat
10,3,1,7,flat
10,3,1,3,flat
10,3,1,4,flat
10,3,1,7,flat
10,3,1,4,flat
10,3,1,6,flat
10,3,1,8,flat
10,3,1,9,flat
10,3,1,2,flat
10,3,1,1,flat
10,3,1,7,flat
10,3,1,8,flat
10,3,1,5,flat
10,3,1,3,flat
10,3,1,5,flat
10,3,1,5,flat
10,3,1,1,flat
10,3,1,2,flat
10,3,1,5,flat
10,3,1,6,flat
10,3,1,3,flat
10,3,1,2,flat
10,3,1,10,flat
10,3,1,8,flat
10,3,1,1,flat
10,3,1,6,flat
10,3,1,1,flat
10,3,1,7,flat
10,3,1,2,flat
10,3,1,4,flat
10,3,1,5,flat
10,3,1,7,flat
10,3,1,5,flat
10,3,1,4,flat
10,3,1,2,flat
10,3,1,5,flat
10,3,1,5,flat
10,3,1,8,flat
10,3,1,8,flat
10,3,1,4,flat
10,3,1,6,flat
10,3,1,5,flat
10,3,1,1,flat
10,3,1,7,flat
10,3,1,3,flat
10,3,1,5,flat
10,3,1,7,flat
10,3,1,8,flat
10,3,1,4,flat
10,3,1,8,flat
10,3,1,4,flat
10,3,1,7,flat
10,3,1,5,flat
10,3,1,3,flat
10,3,1,5,flat
10,3,1,5,flat
10,3,1,3,flat
10,3,1,6,flat
10,3,1,8,flat
10,3,1,7,flat
10,3,1,4,flat
10,3,1,2,flat
10,3,1,3,flat
10,3,1,9,flat
10,3,1,3,flat
10,3,1,3,flat
10,3,1,4,flat
10,3,1,8,flat
10,3,1,3,flat
10,3,1,1,flat
10,3,1,5,flat
10,3,1,3,flat
10,3,1,3,flat
10,3,1,3,flat
10,3,1,5,flat
10,3,1,6,flat
10,3,1,5,flat
10,3,1,7,flat
10,3,1,2,flat
10,3,1,3,flat
10,3,1,2,flat
10,3,1,8,flat
10,3,1,7,flat
10,3,1,1,flat
10,3,1,3,flat
10,3,1,2,flat
10,3,1,6,flat
10,3,1,3,flat
10,3,1,1,flat
10,3,1,5,flat
10,3,1,9,flat
10,3,1,6,flat
10,3,1,5,flat
10,3,1,3,flat
10,3,1,7,flat
10,3,1,7,flat
10,3,1,3,flat
10,3,1,7,flat
10,3,1,4,flat
10,3,1,5,flat
10,3,1,9,flat
10,3,1,4,flat
10,3,1,6,flat
10,3,1,4,flat
10,3,1,1,flat
10,3,1,4,flat
10,3,1,3,flat
10,3,1,2,flat
10,3,1,1,flat
10,3,1,5,flat
10,3,1,4,flat
10,3,1,9,flat
10,3,1,4,flat
10,3,1,2,flat
10,3,1,3,flat
10,3,1,7,flat
10,3,1,3,flat
10,3,1,5,flat
10,3,1,9,flat
10,3,1,5,flat
10,3,1,4,flat
10,3,1,4,flat
10,3,1,8,flat
10,3,1,4,flat
10,3,1,7,flat
10,3,1,5,flat
10,3,1,6,flat
10,3,1,6,flat
10,3,1,5,flat
10,3,1,3,flat
10,3,1,2,flat
10,3,1,3,flat
10,3,1,3,flat
10,3,1,5,flat
10,3,1,11,flat
10,3,1,8,flat
10,3,1,6,flat
10,3,1,4,flat
10,3,1,7,flat
10,3,1,5,flat
10,3,1,9,flat
10,3,1,4,flat
10,3,1,7,flat
10,3,1,7,flat
10,3,1,4,flat
10,3,1,3,flat
10,3,1,4,flat
10,3,1,5,flat
10,3,1,5,flat
10,3,1,3,flat
10,3,1,6,flat
10,3,1,4,flat
10,3,1,3,flat
10,3,1,5,flat
10,3,1,6,flat
10,3,1,3,flat
10,3,1,2,flat
10,3,1,4,flat
10,3,1,2,flat
10,3,1,5,flat
10,3,1,2,flat
10,3,1,2,flat
10,3,1,8,flat
10,3,1,8,flat
10,3,1,3,flat
10,3,1,4,flat
10,3,1,6,flat
10,3,1,5,flat
10,3,1,4,flat
10,3,1,8,flat
10,3,1,4,flat
10,3,1,5,flat
10,3,1,6,flat
10,3,1,7,flat
10,3,1,5,flat
10,3,1,7,flat
10,3,1,5,flat
10,3,1,4,flat
10,3,1,8,flat
10,3,1,5,flat
10,3,1,9,flat
10,3,1,7,flat
10,3,1,3,flat
10,3,1,4,flat
10,3,1,4,flat
10,3,1,3,flat
10,3,1,6,flat
10,3,1,11,flat
10,3,1,5,flat
10,3,1,4,flat
10,3,1,8,flat
10,3,1,6,flat
10,3,1,7,flat
10,3,1,6,flat
10,3,1,9,flat
10,3,1,5,flat
10,3,2,1,flat
10,3,2,5,flat
10,3,2,5,flat
10,3,2,3,flat
10,3,2,10,flat
10,3,2,5,flat
10,3,2,6,flat
10,3,2,13,flat
10,3,2,7,flat
10,3,2,6,flat
10,3,2,4,flat
10,3,2,2,flat
10,3,2,6,flat
10,3,2,4,flat
10,3,2,2,flat
10,3,2,5,flat
10,3,2,5,flat
10,3,2,5,flat
10,3,2,4,flat
10,3,2,5,flat
10,3,2,3,flat
10,3,2,6,flat
10,3,2,4,flat
10,3,2,5,flat
10,3,2,6,flat
10,3,2,7,flat
10,3,2,5,flat
10,3,2,4,flat
10,3,2,6,flat
10,3,2,4,flat
10,3,2,9,flat
10,3,2,6,flat
10,3,2,4,flat
10,3,2,6,flat
10,3,2,4,flat
