n,r,run,hops,grid_type
20,4,0,8,torus
20,4,0,7,torus
20,4,0,5,torus
20,4,0,12,torus
20,4,0,9,torus
20,4,0,11,torus
20,4,0,4,torus
20,4,0,9,torus
20,4,0,5,torus
20,4,0,7,torus
20,4,0,10,torus
20,4,0,12,torus
20,4,0,10,torus
20,4,0,3,torus
20,4,0,8,torus
20,4,0,9,torus
20,4,0,7,torus
20,4,0,7,torus
20,4,0,13,torus
20,4,0,8,torus
20,4,0,9,torus
20,4,0,2,torus
20,4,0,8,torus
20,4,0,7,torus
20,4,0,12,torus
20,4,0,8,torus
20,4,0,11,torus
20,4,0,8,torus
20,4,0,8,torus
20,4,0,8,torus
20,4,0,6,torus
20,4,0,8,torus
20,4,0,6,torus
20,4,0,5,torus
20,4,0,9,torus
20,4,0,5,torus
20,4,0,8,torus
20,4,0,7,torus
20,4,0,13,torus
20,4,0,7,torus
20,4,0,7,torus
20,4,0,8,torus
20,4,0,4,torus
20,4,0,10,torus
20,4,0,7,torus
20,4,0,4,torus
20,4,0,8,torus
20,4,0,3,torus
20,4,0,10,torus
20,4,0,8,torus
20,4,0,8,torus
20,4,0,10,torus
20,4,0,13,torus
20,4,0,3,torus
20,4,0,5,torus
20,4,0,14,torus
20,4,0,6,torus
20,4,0,4,torus
20,4,0,10,torus
20,4,0,9,torus
20,4,0,5,torus
20,4,0,13,torus
20,4,0,6,torus
20,4,0,7,torus
20,4,0,4,torus
20,4,0,4,torus
20,4,0,10,torus
20,4,0,6,torus
20,4,0,8,torus
20,4,0,7,torus
20,4,0,13,torus
20,4,0,9,torus
20,4,0,8,torus
20,4,0,7,torus
20,4,0,7,torus
20,4,0,8,torus
20,4,0,8,torus
20,4,0,9,torus
20,4,0,9,torus
20,4,0,5,torus
20,4,0,6,torus
20,4,0,4,torus
20,4,0,10,torus
20,4,0,9,torus
20,4,0,10,torus
20,4,0,7,torus
20,4,0,8,torus
20,4,0,6,torus
20,4,0,5,torus
20,4,0,6,torus
20,4,0,10,torus
20,4,0,12,torus
20,4,0,9,torus
20,4,0,8,torus
20,4,0,7,torus
20,4,0,6,torus
20,4,0,11,torus
20,4,0,15,torus
20,4,0,6,torus
20,4,0,9,torus
20,4,0,8,torus
20,4,0,11,torus
20,4,0,5,torus
20,4,0,8,torus
20,4,0,10,torus
20,4,0,9,torus
20,4,0,9,torus
20,4,0,6,torus
20,4,0,12,torus
20,4,0,9,torus
20,4,0,10,torus
20,4,0,10,torus
20,4,0,7,torus
20,4,0,9,torus
20,4,0,8,torus
20,4,0,10,torus
20,4,0,10,torus
20,4,0,11,torus
20,4,0,7,torus
20,4,0,6,torus
20,4,0,11,torus
20,4,0,6,torus
20,4,0,11,torus
20,4,0,9,torus
20,4,0,5,torus
20,4,0,6,torus
20,4,0,5,torus
20,4,0,8,torus
20,4,0,7,torus
20,4,0,9,torus
20,4,0,6,torus
20,4,0,9,torus
20,4,0,11,torus
20,4,0,11,torus
20,4,0,13,torus
20,4,0,7,torus
20,4,0,10,torus
20,4,0,11,torus
20,4,0,5,torus
20,4,0,5,torus
20,4,0,4,torus
20,4,0,9,torus
20,4,0,7,torus
20,4,0,4,torus
20,4,0,4,torus
20,4,0,6,torus
20,4,0,13,torus
20,4,1,6,torus
20,4,1,8,torus
20,4,1,4,torus
20,4,1,4,torus
20,4,1,9,torus
20,4,1,4,torus
20,4,1,10,torus
20,4,1,8,torus
20,4,1,9,torus
20,4,1,3,torus
20,4,1,6,torus
20,4,1,7,torus
20,4,1,10,torus
20,4,1,11,torus
20,4,1,8,torus
20,4,1,6,torus
20,4,1,4,torus
20,4,1,10,torus
20,4,1,7,torus
20,4,1,4,torus
20,4,1,9,torus
20,4,1,7,torus
20,4,1,4,torus
20,4,1,1,torus
20,4,1,12,torus
20,4,1,9,torus
20,4,1,1,torus
20,4,1,7,torus
20,4,1,7,torus
20,4,1,7,torus
20,4,1,8,torus
20,4,1,9,torus
20,4,1,7,torus
20,4,1,3,torus
20,4,1,11,torus
20,4,1,7,torus
20,4,1,8,torus
20,4,1,4,torus
20,4,1,12,torus
20,4,1,5,torus
20,4,1,12,torus
20,4,1,11,torus
20,4,1,4,torus
20,4,1,6,torus
20,4,1,10,torus
20,4,1,4,torus
20,4,1,7,torus
20,4,1,6,torus
20,4,1,12,torus
20,4,1,12,torus
20,4,1,14,torus
20,4,1,8,torus
20,4,1,8,torus
20,4,1,7,torus
20,4,1,5,torus
20,4,1,4,torus
20,4,1,10,torus
20,4,1,1,torus
20,4,1,5,torus
20,4,1,10,torus
20,4,1,7,torus
20,4,1,4,torus
20,4,1,6,torus
20,4,1,11,torus
20,4,1,8,torus
20,4,1,11,torus
20,4,1,16,torus
20,4,1,8,torus
20,4,1,8,torus
20,4,1,14,torus
20,4,1,10,torus
20,4,1,5,torus
20,4,1,8,torus
20,4,1,9,torus
20,4,1,3,torus
20,4,1,4,torus
20,4,1,7,torus
20,4,1,8,torus
20,4,1,8,torus
20,4,1,13,torus
20,4,1,12,torus
20,4,1,11,torus
20,4,1,4,torus
20,4,1,3,torus
20,4,1,7,torus
20,4,1,5,torus
20,4,1,3,torus
20,4,1,7,torus
20,4,1,1,torus
20,4,1,11,torus
20,4,1,8,torus
20,4,1,13,torus
20,4,1,11,torus
20,4,1,10,torus
20,4,1,9,torus
20,4,1,6,torus
20,4,1,6,torus
20,4,1,5,torus
20,4,1,3,torus
20,4,1,7,torus
20,4,1,12,torus
20,4,1,12,torus
20,4,1,11,torus
20,4,1,8,torus
20,4,1,9,torus
20,4,1,6,torus
20,4,1,8,torus
20,4,1,10,torus
20,4,1,12,torus
20,4,1,10,torus
20,4,1,8,torus
20,4,1,7,torus
20,4,1,9,torus
20,4,1,8,torus
20,4,1,10,torus
20,4,1,2,torus
20,4,1,7,torus
20,4,1,9,torus
20,4,1,4,torus
20,4,1,9,torus
20,4,1,3,torus
20,4,1,11,torus
20,4,1,3,torus
20,4,1,11,torus
20,4,1,6,torus
20,4,1,5,torus
20,4,1,7,torus
20,4,1,7,torus
20,4,1,4,torus
20,4,1,10,torus
20,4,1,9,torus
20,4,1,5,torus
20,4,1,7,torus
20,4,1,9,torus
20,4,1,5,torus
20,4,1,10,torus
20,4,1,10,torus
20,4,1,6,torus
20,4,1,13,torus
20,4,1,5,torus
20,4,1,8,torus
20,4,1,10,torus
20,4,1,10,torus
20,4,1,5,torus
20,4,1,6,torus
20,4,1,6,torus
20,4,1,10,torus
20,4,1,6,torus
20,4,1,13,torus
20,4,1,11,torus
20,4,1,8,torus
20,4,1,2,torus
20,4,1,9,torus
20,4,1,13,torus
20,4,1,6,torus
20,4,1,7,torus
20,4,1,12,torus
20,4,1,6,torus
20,4,1,3,torus
20,4,1,6,torus
20,4,1,11,torus
20,4,1,8,torus
20,4,1,12,torus
20,4,1,9,torus
20,4,1,5,torus
20,4,1,13,torus
20,4,1,2,torus
20,4,1,6,torus
20,4,1,8,torus
20,4,1,8,torus
20,4,1,6,torus
20,4,1,10,torus
20,4,1,7,torus
20,4,1,8,torus
20,4,1,8,torus
20,4,1,4,torus
20,4,1,7,torus
20,4,1,5,torus
20,4,1,12,torus
20,4,1,7,torus
20,4,1,10,torus
20,4,1,3,torus
20,4,1,2,torus
20,4,1,9,torus
20,4,1,4,torus
20,4,1,8,torus
20,4,1,16,torus
20,4,1,6,torus
20,4,1,6,torus
20,4,1,5,torus
20,4,1,7,torus
20,4,1,9,torus
20,4,1,11,torus
20,4,1,7,torus
20,4,1,14,torus
20,4,1,9,torus
20,4,1,8,torus
20,4,1,3,torus
20,4,1,6,torus
20,4,1,7,torus
20,4,2,11,torus
20,4,2,7,torus
20,4,2,9,torus
20,4,2,9,torus
20,4,2,1,torus
20,4,2,9,torus
20,4,2,8,torus
20,4,2,6,torus
20,4,2,11,torus
20,4,2,12,torus
20,4,2,7,torus
20,4,2,15,torus
20,4,2,3,torus
20,4,2,6,torus
20,4,2,7,torus
20,4,2,8,torus
20,4,2,6,torus
20,4,2,8,torus
20,4,2,6,torus
20,4,2,7,torus
20,4,2,8,torus
20,4,2,10,torus
20,4,2,7,torus
20,4,2,7,torus
20,4,2,4,torus
20,4,2,7,torus
20,4,2,7,torus
20,4,2,7,torus
20,4,2,5,torus
20,4,2,11,torus
20,4,2,10,torus
20,4,2,9,torus
20,4,2,7,torus
20,4,2,5,torus
20,4,2,5,torus
20,4,2,6,torus
20,4,2,7,torus
20,4,2,10,torus
20,4,2,8,torus
20,4,2,7,torus
20,4,2,8,torus
20,4,2,6,torus
20,4,2,9,torus
20,4,2,10,torus
20,4,2,5,torus
20,4,2,1,torus
20,4,2,5,torus
20,4,2,7,torus
20,4,2,5,torus
20,4,2,11,torus
20,4,2,7,torus
20,4,2,12,torus
20,4,2,9,torus
20,4,2,10,torus
20,4,2,13,torus
20,4,2,9,torus
20,4,2,7,torus
20,4,2,8,torus
20,4,2,6,torus
20,4,2,5,torus
20,4,2,8,torus
20,4,2,9,torus
20,4,2,9,torus
20,4,2,7,torus
20,4,2,4,torus
20,4,2,7,torus
20,4,2,12,torus
20,4,2,9,torus
20,4,2,14,torus
20,4,2,9,torus
20,4,2,6,torus
20,4,2,10,torus
20,4,2,5,torus
20,4,2,1,torus
20,4,2,4,torus
20,4,2,9,torus
20,4,2,3,torus
20,4,2,4,torus
20,4,2,7,torus
20,4,2,9,torus
20,4,2,10,torus
20,4,2,4,torus
20,4,2,8,torus
20,4,2,9,torus
20,4,2,12,torus
20,4,2,11,torus
20,4,2,2,torus
20,4,2,2,torus
20,4,2,9,torus
20,4,2,3,torus
20,4,2,13,torus
20,4,2,9,torus
20,4,2,6,torus
20,4,2,10,torus
20,4,2,9,torus
20,4,2,5,torus
20,4,2,10,torus
20,4,2,4,torus
20,4,2,6,torus
20,4,2,10,torus
20,4,2,4,torus
20,4,2,9,torus
20,4,2,7,torus
20,4,2,10,torus
20,4,2,11,torus
20,4,2,6,torus
20,4,2,5,torus
20,4,2,9,torus
20,4,2,9,torus
20,4,2,12,torus
20,4,2,6,torus
20,4,2,4,torus
20,4,2,5,torus
20,4,2,11,torus
20,4,2,5,torus
20,4,2,11,torus
20,4,2,12,torus
20,4,2,9,torus
20,4,2,8,torus
20,4,2,10,torus
20,4,2,11,torus
20,4,2,12,torus
20,4,2,7,torus
20,4,2,12,torus
20,4,2,4,torus
20,4,2,1,torus
20,4,2,11,torus
20,4,2,5,torus
20,4,2,3,torus
20,4,2,9,torus
20,4,2,3,torus
20,4,2,7,torus
20,4,2,3,torus
20,4,2,7,torus
20,4,2,8,torus
20,4,2,8,torus
20,4,2,6,torus
20,4,2,5,torus
20,4,2,3,torus
20,4,2,8,torus
20,4,2,8,torus
20,4,2,12,torus
20,4,2,8,torus
20,4,2,7,torus
20,4,2,8,torus
20,4,2,11,torus
20,4,2,11,torus
20,4,2,5,torus
20,4,2,11,torus
20,4,2,7,torus
20,4,2,4,torus
20,4,2,8,torus
20,4,2,8,torus
20,4,2,7,torus
20,4,2,1,torus
20,4,2,7,torus
20,4,2,11,torus
20,4,2,7,torus
20,4,2,13,torus
20,4,2,3,torus
20,4,2,14,torus
20,4,2,11,torus
20,4,2,3,torus
20,4,2,5,torus
20,4,2,12,torus
20,4,2,8,torus
20,4,2,7,torus
20,4,2,8,torus
20,4,2,5,torus
20,4,2,7,torus
20,4,2,14,torus
20,4,2,9,torus
20,4,2,7,torus
20,4,2,9,torus
20,4,2,3,torus
20,4,2,5,torus
20,4,2,8,torus
20,4,2,5,torus
20,4,2,4,torus
20,4,2,11,torus
20,4,2,3,torus
20,4,2,7,torus
20,4,2,9,torus
20,4,2,4,torus
20,4,2,7,torus
20,4,2,5,torus
20,4,2,5,torus
20,4,2,5,torus
20,4,2,10,torus
20,4,2,7,torus
20,4,2,13,torus
20,4,2,12,torus
20,4,2,7,torus
20,4,2,2,torus
20,4,2,12,torus
20,4,2,1,torus
20,4,2,10,torus
20,4,2,7,torus
20,4,2,8,torus
20,4,2,10,torus
20,4,3,13,torus
20,4,3,12,torus
20,4,3,6,torus
20,4,3,6,torus
20,4,3,6,torus
20,4,3,7,torus
20,4,3,8,torus
20,4,3,8,torus
20,4,3,6,torus
20,4,3,8,torus
20,4,3,3,torus
20,4,3,8,torus
20,4,3,7,torus
20,4,3,7,torus
20,4,3,8,torus
20,4,3,7,torus
20,4,3,10,torus
20,4,3,11,torus
20,4,3,8,torus
20,4,3,9,torus
20,4,3,5,torus
20,4,3,2,torus
20,4,3,5,torus
20,4,3,8,torus
20,4,3,7,torus
20,4,3,6,torus
20,4,3,15,torus
20,4,3,9,torus
20,4,3,7,torus
20,4,3,10,torus
20,4,3,9,torus
20,4,3,9,torus
20,4,3,15,torus
20,4,3,13,torus
20,4,3,9,torus
20,4,3,13,torus
20,4,3,5,torus
20,4,3,3,torus
20,4,3,7,torus
20,4,3,8,torus
20,4,3,7,torus
20,4,3,6,torus
20,4,3,9,torus
20,4,3,6,torus
20,4,3,8,torus
20,4,3,10,torus
20,4,3,12,torus
20,4,3,7,torus
20,4,3,11,torus
20,4,3,9,torus
20,4,3,7,torus
20,4,3,12,torus
20,4,3,7,torus
20,4,3,5,torus
20,4,3,6,torus
20,4,3,6,torus
20,4,3,7,torus
20,4,3,6,torus
20,4,3,5,torus
20,4,3,6,torus
20,4,3,6,torus
20,4,3,6,torus
20,4,3,5,torus
20,4,3,6,torus
20,4,3,10,torus
20,4,3,8,torus
20,4,3,10,torus
20,4,3,4,torus
20,4,3,8,torus
20,4,3,7,torus
20,4,3,13,torus
20,4,3,10,torus
20,4,3,7,torus
20,4,3,10,torus
20,4,3,7,torus
20,4,3,8,torus
20,4,3,9,torus
20,4,3,10,torus
20,4,3,6,torus
20,4,3,10,torus
20,4,3,7,torus
20,4,3,9,torus
20,4,3,14,torus
20,4,3,9,torus
20,4,3,5,torus
20,4,3,11,torus
20,4,3,9,torus
20,4,3,9,torus
20,4,3,9,torus
20,4,3,10,torus
20,4,3,11,torus
20,4,3,6,torus
20,4,3,2,torus
20,4,3,8,torus
20,4,3,9,torus
20,4,3,7,torus
20,4,3,12,torus
20,4,3,2,torus
20,4,3,7,torus
20,4,3,3,torus
20,4,3,8,torus
20,4,3,9,torus
20,4,3,9,torus
20,4,3,8,torus
20,4,3,5,torus
20,4,3,6,torus
20,4,3,11,torus
20,4,3,14,torus
20,4,3,7,torus
20,4,3,13,torus
20,4,3,6,torus
20,4,3,9,torus
20,4,3,4,torus
20,4,3,7,torus
20,4,3,5,torus
20,4,3,11,torus
20,4,3,6,torus
20,4,3,6,torus
20,4,3,5,torus
20,4,3,4,torus
20,4,3,2,torus
20,4,3,10,torus
20,4,3,3,torus
20,4,3,7,torus
20,4,3,11,torus
20,4,3,1,torus
20,4,3,8,torus
20,4,3,6,torus
20,4,3,9,torus
20,4,3,13,torus
20,4,3,9,torus
20,4,3,7,torus
20,4,3,6,torus
20,4,3,3,torus
20,4,3,11,torus
20,4,3,9,torus
20,4,3,11,torus
20,4,3,11,torus
20,4,3,8,torus
20,4,3,11,torus
20,4,3,8,torus
20,4,3,4,torus
20,4,3,8,torus
20,4,3,10,torus
20,4,3,6,torus
20,4,3,4,torus
20,4,3,6,torus
20,4,3,5,torus
20,4,3,2,torus
20,4,3,3,torus
20,4,3,6,torus
20,4,3,7,torus
20,4,3,4,torus
20,4,3,9,torus
20,4,3,3,torus
20,4,3,8,torus
20,4,3,13,torus
20,4,3,10,torus
20,4,3,11,torus
20,4,3,8,torus
20,4,3,11,torus
20,4,3,8,torus
20,4,3,1,torus
20,4,3,2,torus
20,4,3,11,torus
20,4,3,12,torus
20,4,3,5,torus
20,4,3,10,torus
20,4,3,5,torus
20,4,3,7,torus
20,4,3,7,torus
20,4,3,6,torus
20,4,3,6,torus
20,4,3,5,torus
20,4,3,9,torus
20,4,3,5,torus
20,4,3,9,torus
20,4,3,11,torus
20,4,3,8,torus
20,4,3,10,torus
20,4,3,10,torus
20,4,3,11,torus
20,4,3,7,torus
20,4,3,5,torus
20,4,3,8,torus
20,4,3,7,torus
20,4,3,8,torus
20,4,3,2,torus
20,4,3,4,torus
20,4,3,5,torus
20,4,3,10,torus
20,4,3,12,torus
20,4,3,13,torus
20,4,3,13,torus
20,4,3,7,torus
20,4,3,11,torus
20,4,3,12,torus
20,4,3,9,torus
20,4,3,8,torus
20,4,3,6,torus
20,4,4,15,torus
20,4,4,11,torus
20,4,4,9,torus
20,4,4,12,torus
20,4,4,10,torus
20,4,4,10,torus
20,4,4,11,torus
20,4,4,5,torus
20,4,4,5,torus
20,4,4,5,torus
20,4,4,5,torus
20,4,4,8,torus
20,4,4,9,torus
20,4,4,5,torus
20,4,4,6,torus
20,4,4,6,torus
20,4,4,2,torus
20,4,4,4,torus
20,4,4,9,torus
20,4,4,10,torus
20,4,4,6,torus
20,4,4,8,torus
20,4,4,2,torus
20,4,4,6,torus
20,4,4,12,torus
20,4,4,8,torus
20,4,4,10,torus
20,4,4,13,torus
20,4,4,8,torus
20,4,4,6,torus
20,4,4,9,torus
20,4,4,7,torus
20,4,4,6,torus
20,4,4,10,torus
20,4,4,15,torus
20,4,4,7,torus
20,4,4,7,torus
20,4,4,9,torus
20,4,4,1,torus
20,4,4,4,torus
20,4,4,2,torus
20,4,4,7,torus
20,4,4,6,torus
20,4,4,11,torus
20,4,4,6,torus
20,4,4,6,torus
20,4,4,5,torus
20,4,4,8,torus
20,4,4,5,torus
20,4,4,5,torus
20,4,4,8,torus
20,4,4,8,torus
20,4,4,8,torus
20,4,4,2,torus
20,4,4,9,torus
20,4,4,6,torus
20,4,4,5,torus
20,4,4,9,torus
20,4,4,11,torus
20,4,4,6,torus
20,4,4,5,torus
20,4,4,8,torus
20,4,4,10,torus
20,4,4,12,torus
20,4,4,9,torus
20,4,4,7,torus
20,4,4,4,torus
20,4,4,3,torus
20,4,4,8,torus
20,4,4,7,torus
20,4,4,8,torus
20,4,4,8,torus
20,4,4,5,torus
20,4,4,3,torus
20,4,4,4,torus
20,4,4,1,torus
20,4,4,6,torus
20,4,4,8,torus
20,4,4,13,torus
20,4,4,10,torus
20,4,4,8,torus
20,4,4,12,torus
20,4,4,11,torus
20,4,4,8,torus
20,4,4,4,torus
20,4,4,9,torus
20,4,4,8,torus
20,4,4,4,torus
20,4,4,7,torus
20,4,4,1,torus
20,4,4,7,torus
20,4,4,9,torus
20,4,4,2,torus
20,4,4,7,torus
20,4,4,6,torus
20,4,4,4,torus
20,4,4,11,torus
20,4,4,8,torus
20,4,4,9,torus
20,4,4,6,torus
20,4,4,10,torus
20,4,4,10,torus
20,4,4,7,torus
20,4,4,8,torus
20,4,4,4,torus
20,4,4,8,torus
20,4,4,6,torus
20,4,4,7,torus
20,4,4,8,torus
20,4,4,4,torus
20,4,4,13,torus
20,4,4,13,torus
20,4,4,4,torus
20,4,4,11,torus
20,4,4,10,torus
20,4,4,9,torus
20,4,4,11,torus
20,4,4,6,torus
20,4,4,6,torus
20,4,4,9,torus
20,4,4,10,torus
20,4,4,7,torus
20,4,4,5,torus
20,4,4,10,torus
20,4,4,12,torus
20,4,4,7,torus
20,4,4,5,torus
20,4,4,8,torus
20,4,4,13,torus
20,4,4,8,torus
20,4,4,8,torus
20,4,4,8,torus
20,4,4,10,torus
20,4,4,3,torus
20,4,4,9,torus
20,4,4,7,torus
20,4,4,9,torus
20,4,4,10,torus
20,4,4,11,torus
20,4,4,11,torus
20,4,4,6,torus
20,4,4,4,torus
20,4,4,8,torus
20,4,4,5,torus
20,4,4,10,torus
20,4,4,2,torus
20,4,4,10,torus
20,4,4,6,torus
20,4,4,8,torus
20,4,4,14,torus
20,4,4,10,torus
20,4,4,4,torus
20,4,4,5,torus
20,4,4,6,torus
20,4,4,11,torus
20,4,4,7,torus
20,4,4,9,torus
20,4,4,3,torus
20,4,4,14,torus
20,4,4,6,torus
20,4,4,8,torus
20,4,4,11,torus
20,4,4,6,torus
20,4,4,7,torus
20,4,4,9,torus
20,4,4,5,torus
20,4,4,9,torus
20,4,4,6,torus
20,4,4,5,torus
20,4,4,9,torus
20,4,4,8,torus
20,4,4,11,torus
20,4,4,8,torus
20,4,4,11,torus
20,4,4,7,torus
20,4,4,5,torus
20,4,4,6,torus
20,4,4,3,torus
20,4,4,6,torus
20,4,4,6,torus
20,4,4,5,torus
20,4,4,6,torus
20,4,4,11,torus
20,4,4,7,torus
20,4,4,5,torus
20,4,4,8,torus
20,4,4,3,torus
20,4,4,4,torus
20,4,4,8,torus
20,4,4,5,torus
20,4,4,7,torus
20,4,4,7,torus
20,4,4,10,torus
20,4,4,10,torus
20,4,4,3,torus
20,4,4,9,torus
20,4,4,6,torus
20,4,4,8,torus
20,4,4,2,torus
20,4,4,13,torus
30,0,0,12,torus
30,0,0,6,torus
30,0,0,8,torus
30,0,0,4,torus
30,0,0,8,torus
30,0,0,7,torus
30,0,0,12,torus
30,0,0,12,torus
30,0,0,7,torus
30,0,0,17,torus
30,0,0,7,torus
30,0,0,9,torus
30,0,0,13,torus
30,0,0,14,torus
30,0,0,6,torus
30,0,0,5,torus
30,0,0,5,torus
30,0,0,11,torus
30,0,0,11,torus
30,0,0,3,torus
30,0,0,9,torus
30,0,0,9,torus
30,0,0,6,torus
30,0,0,6,torus
30,0,0,2,torus
30,0,0,11,torus
30,0,0,12,torus
30,0,0,8,torus
30,0,0,8,torus
30,0,0,8,torus
30,0,0,11,torus
30,0,0,10,torus
30,0,0,12,torus
30,0,0,5,torus
30,0,0,11,torus
30,0,0,4,torus
30,0,0,9,torus
30,0,0,5,torus
30,0,0,6,torus
30,0,0,15,torus
30,0,0,8,torus
30,0,0,8,torus
30,0,0,12,torus
30,0,0,9,torus
30,0,0,8,torus
30,0,0,5,torus
30,0,0,12,torus
30,0,0,13,torus
30,0,0,11,torus
30,0,0,11,torus
30,0,0,13,torus
30,0,0,13,torus
30,0,0,6,torus
30,0,0,12,torus
30,0,0,12,torus
30,0,0,4,torus
30,0,0,16,torus
30,0,0,10,torus
30,0,0,13,torus
30,0,0,10,torus
30,0,0,2,torus
30,0,0,9,torus
30,0,0,8,torus
30,0,0,14,torus
30,0,0,5,torus
30,0,0,11,torus
30,0,0,13,torus
30,0,0,10,torus
30,0,0,7,torus
30,0,0,8,torus
30,0,0,6,torus
30,0,0,2,torus
30,0,0,11,torus
30,0,0,13,torus
30,0,0,6,torus
30,0,0,7,torus
30,0,0,5,torus
30,0,0,5,torus
30,0,0,7,torus
30,0,0,9,torus
30,0,0,10,torus
30,0,0,7,torus
30,0,0,6,torus
30,0,0,10,torus
30,0,0,3,torus
30,0,0,8,torus
30,0,0,10,torus
30,0,0,11,torus
30,0,0,2,torus
30,0,0,7,torus
30,0,0,10,torus
30,0,0,11,torus
30,0,0,5,torus
30,0,0,1,torus
30,0,0,14,torus
30,0,0,5,torus
30,0,0,3,torus
30,0,0,10,torus
30,0,0,5,torus
30,0,0,8,torus
30,0,0,7,torus
30,0,0,5,torus
30,0,0,6,torus
30,0,0,13,torus
30,0,0,8,torus
30,0,0,9,torus
30,0,0,10,torus
30,0,0,18,torus
30,0,0,11,torus
30,0,0,10,torus
30,0,0,3,torus
30,0,0,5,torus
30,0,0,12,torus
30,0,0,10,torus
30,0,0,8,torus
30,0,0,14,torus
30,0,0,8,torus
30,0,0,9,torus
30,0,0,5,torus
30,0,0,11,torus
30,0,0,12,torus
30,0,0,7,torus
30,0,0,11,torus
30,0,0,12,torus
30,0,0,3,torus
30,0,0,11,torus
30,0,0,12,torus
30,0,0,8,torus
30,0,0,11,torus
30,0,0,11,torus
30,0,0,16,torus
30,0,0,11,torus
30,0,0,3,torus
30,0,0,12,torus
30,0,0,7,torus
30,0,0,10,torus
30,0,0,10,torus
30,0,0,8,torus
30,0,0,5,torus
30,0,0,13,torus
30,0,0,2,torus
30,0,0,2,torus
30,0,0,9,torus
30,0,0,9,torus
30,0,0,5,torus
30,0,0,7,torus
30,0,0,8,torus
30,0,0,7,torus
30,0,0,8,torus
30,0,0,3,torus
30,0,0,11,torus
30,0,0,6,torus
30,0,0,7,torus
30,0,0,13,torus
30,0,0,7,torus
30,0,0,1,torus
30,0,0,9,torus
30,0,0,7,torus
30,0,0,2,torus
30,0,0,11,torus
30,0,0,7,torus
30,0,0,11,torus
30,0,0,10,torus
30,0,0,9,torus
30,0,0,10,torus
30,0,0,5,torus
30,0,0,10,torus
30,0,0,13,torus
30,0,0,4,torus
30,0,0,6,torus
30,0,0,14,torus
30,0,0,5,torus
30,0,0,12,torus
30,0,0,7,torus
30,0,0,10,torus
30,0,0,9,torus
30,0,0,11,torus
30,0,0,11,torus
30,0,0,11,torus
30,0,0,5,torus
30,0,0,4,torus
30,0,0,7,torus
30,0,0,11,torus
30,0,0,12,torus
30,0,0,12,torus
30,0,0,13,torus
30,0,0,2,torus
30,0,0,11,torus
30,0,0,11,torus
30,0,0,9,torus
30,0,0,7,torus
30,0,0,15,torus
30,0,0,5,torus
30,0,0,6,torus
30,0,0,11,torus
30,0,0,2,torus
30,0,0,7,torus
30,0,0,8,torus
30,0,0,7,torus
30,0,0,4,torus
30,0,1,12,torus
30,0,1,14,torus
30,0,1,9,torus
30,0,1,5,torus
30,0,1,9,torus
30,0,1,12,torus
30,0,1,16,torus
30,0,1,13,torus
30,0,1,5,torus
30,0,1,10,torus
30,0,1,11,torus
30,0,1,10,torus
30,0,1,3,torus
30,0,1,12,torus
30,0,1,5,torus
30,0,1,16,torus
30,0,1,5,torus
30,0,1,13,torus
30,0,1,9,torus
30,0,1,16,torus
30,0,1,8,torus
30,0,1,2,torus
30,0,1,5,torus
30,0,1,5,torus
30,0,1,7,torus
30,0,1,10,torus
30,0,1,13,torus
30,0,1,14,torus
30,0,1,10,torus
30,0,1,4,torus
30,0,1,7,torus
30,0,1,8,torus
30,0,1,15,torus
30,0,1,12,torus
30,0,1,8,torus
30,0,1,3,torus
30,0,1,11,torus
30,0,1,10,torus
30,0,1,16,torus
30,0,1,9,torus
30,0,1,13,torus
30,0,1,10,torus
30,0,1,9,torus
30,0,1,3,torus
30,0,1,9,torus
30,0,1,5,torus
30,0,1,15,torus
30,0,1,2,torus
30,0,1,9,torus
30,0,1,15,torus
30,0,1,9,torus
30,0,1,7,torus
30,0,1,11,torus
30,0,1,16,torus
30,0,1,12,torus
30,0,1,9,torus
30,0,1,5,torus
30,0,1,8,torus
30,0,1,7,torus
30,0,1,12,torus
30,0,1,10,torus
30,0,1,13,torus
30,0,1,4,torus
30,0,1,6,torus
30,0,1,12,torus
30,0,1,3,torus
30,0,1,2,torus
30,0,1,7,torus
30,0,1,7,torus
30,0,1,10,torus
30,0,1,7,torus
30,0,1,13,torus
30,0,1,13,torus
30,0,1,9,torus
30,0,1,9,torus
30,0,1,6,torus
30,0,1,5,torus
30,0,1,7,torus
30,0,1,8,torus
30,0,1,4,torus
30,0,1,6,torus
30,0,1,13,torus
30,0,1,9,torus
30,0,1,14,torus
30,0,1,12,torus
30,0,1,8,torus
30,0,1,8,torus
30,0,1,11,torus
30,0,1,5,torus
30,0,1,13,torus
30,0,1,3,torus
30,0,1,9,torus
30,0,1,9,torus
30,0,1,12,torus
30,0,1,7,torus
30,0,1,4,torus
30,0,1,13,torus
30,0,1,9,torus
30,0,1,14,torus
30,0,1,16,torus
30,0,1,8,torus
30,0,1,9,torus
30,0,1,16,torus
30,0,1,4,torus
30,0,1,11,torus
30,0,1,8,torus
30,0,1,6,torus
30,0,1,10,torus
30,0,1,14,torus
30,0,1,3,torus
30,0,1,16,torus
30,0,1,8,torus
30,0,1,12,torus
30,0,1,8,torus
30,0,1,11,torus
30,0,1,8,torus
30,0,1,5,torus
30,0,1,8,torus
30,0,1,16,torus
30,0,1,11,torus
30,0,1,7,torus
30,0,1,7,torus
30,0,1,13,torus
30,0,1,15,torus
