r,run,hops,n,p,q,grid_type
2,20610,17,100,1,1,torus
2,20611,17,100,1,1,torus
2,20612,13,100,1,1,torus
2,20613,21,100,1,1,torus
2,20614,14,100,1,1,torus
2,20615,14,100,1,1,torus
2,20616,22,100,1,1,torus
2,20617,26,100,1,1,torus
2,20618,19,100,1,1,torus
2,20619,19,100,1,1,torus
2,20620,19,100,1,1,torus
2,20621,25,100,1,1,torus
2,20622,22,100,1,1,torus
2,20623,15,100,1,1,torus
2,20624,14,100,1,1,torus
2,20625,22,100,1,1,torus
2,20626,5,100,1,1,torus
2,20627,13,100,1,1,torus
2,20628,20,100,1,1,torus
2,20629,38,100,1,1,torus
2,20630,25,100,1,1,torus
2,20631,30,100,1,1,torus
2,20632,30,100,1,1,torus
2,20633,28,100,1,1,torus
2,20634,15,100,1,1,torus
2,20635,4,100,1,1,torus
2,20636,19,100,1,1,torus
2,20637,28,100,1,1,torus
2,20638,26,100,1,1,torus
2,20639,20,100,1,1,torus
2,20640,10,100,1,1,torus
2,20641,10,100,1,1,torus
2,20642,13,100,1,1,torus
2,20643,11,100,1,1,torus
2,20644,20,100,1,1,torus
2,20645,31,100,1,1,torus
2,20646,10,100,1,1,torus
2,20647,15,100,1,1,torus
2,20648,11,100,1,1,torus
2,20649,18,100,1,1,torus
2,20650,26,100,1,1,torus
2,20651,15,100,1,1,torus
2,20652,20,100,1,1,torus
2,20653,21,100,1,1,torus
2,20654,14,100,1,1,torus
2,20655,10,100,1,1,torus
2,20656,23,100,1,1,torus
2,20657,19,100,1,1,torus
2,20658,18,100,1,1,torus
2,20659,21,100,1,1,torus
2,20660,29,100,1,1,torus
2,20661,11,100,1,1,torus
2,20662,14,100,1,1,torus
2,20663,27,100,1,1,torus
2,20664,24,100,1,1,torus
2,20665,15,100,1,1,torus
2,20666,17,100,1,1,torus
2,20667,11,100,1,1,torus
2,20668,23,100,1,1,torus
2,20669,16,100,1,1,torus
2,20670,27,100,1,1,torus
2,20671,26,100,1,1,torus
2,20672,9,100,1,1,torus
2,20673,25,100,1,1,torus
2,20674,8,100,1,1,torus
2,20675,26,100,1,1,torus
2,20676,31,100,1,1,torus
2,20677,17,100,1,1,torus
2,20678,11,100,1,1,torus
2,20679,18,100,1,1,torus
2,20680,35,100,1,1,torus
2,20681,22,100,1,1,torus
2,20682,27,100,1,1,torus
2,20683,17,100,1,1,torus
2,20684,26,100,1,1,torus
2,20685,7,100,1,1,torus
2,20686,20,100,1,1,torus
2,20687,15,100,1,1,torus
2,20688,17,100,1,1,torus
2,20689,40,100,1,1,torus
2,20690,9,100,1,1,torus
2,20691,27,100,1,1,torus
2,20692,19,100,1,1,torus
2,20693,24,100,1,1,torus
2,20694,20,100,1,1,torus
2,20695,23,100,1,1,torus
2,20696,32,100,1,1,torus
2,20697,23,100,1,1,torus
2,20698,30,100,1,1,torus
2,20699,5,100,1,1,torus
2,20700,19,100,1,1,torus
2,20701,30,100,1,1,torus
2,20702,18,100,1,1,torus
2,20703,20,100,1,1,torus
2,20704,17,100,1,1,torus
2,20705,13,100,1,1,torus
2,20706,10,100,1,1,torus
2,20707,11,100,1,1,torus
2,20708,28,100,1,1,torus
2,20709,10,100,1,1,torus
2,20710,19,100,1,1,torus
2,20711,12,100,1,1,torus
2,20712,14,100,1,1,torus
2,20713,26,100,1,1,torus
2,20714,19,100,1,1,torus
2,20715,12,100,1,1,torus
2,20716,24,100,1,1,torus
2,20717,5,100,1,1,torus
2,20718,28,100,1,1,torus
2,20719,18,100,1,1,torus
2,20720,35,100,1,1,torus
2,20721,19,100,1,1,torus
2,20722,24,100,1,1,torus
2,20723,32,100,1,1,torus
2,20724,21,100,1,1,torus
2,20725,15,100,1,1,torus
2,20726,19,100,1,1,torus
2,20727,13,100,1,1,torus
2,20728,26,100,1,1,torus
2,20729,26,100,1,1,torus
2,20730,16,100,1,1,torus
2,20731,15,100,1,1,torus
2,20732,28,100,1,1,torus
2,20733,16,100,1,1,torus
2,20734,57,100,1,1,torus
2,20735,23,100,1,1,torus
2,20736,20,100,1,1,torus
2,20737,14,100,1,1,torus
2,20738,13,100,1,1,torus
2,20739,21,100,1,1,torus
2,20740,20,100,1,1,torus
2,20741,13,100,1,1,torus
2,20742,17,100,1,1,torus
2,20743,25,100,1,1,torus
2,20744,15,100,1,1,torus
2,20745,27,100,1,1,torus
2,20746,17,100,1,1,torus
2,20747,18,100,1,1,torus
2,20748,17,100,1,1,torus
2,20749,11,100,1,1,torus
2,20750,22,100,1,1,torus
2,20751,8,100,1,1,torus
2,20752,18,100,1,1,torus
2,20753,11,100,1,1,torus
2,20754,31,100,1,1,torus
2,20755,28,100,1,1,torus
2,20756,9,100,1,1,torus
2,20757,18,100,1,1,torus
2,20758,13,100,1,1,torus
2,20759,15,100,1,1,torus
2,20760,20,100,1,1,torus
2,20761,16,100,1,1,torus
2,20762,37,100,1,1,torus
2,20763,20,100,1,1,torus
2,20764,14,100,1,1,torus
2,20765,11,100,1,1,torus
2,20766,39,100,1,1,torus
2,20767,14,100,1,1,torus
2,20768,15,100,1,1,torus
2,20769,22,100,1,1,torus
2,20770,17,100,1,1,torus
2,20771,21,100,1,1,torus
2,20772,10,100,1,1,torus
2,20773,25,100,1,1,torus
2,20774,21,100,1,1,torus
2,20775,12,100,1,1,torus
2,20776,24,100,1,1,torus
2,20777,20,100,1,1,torus
2,20778,13,100,1,1,torus
2,20779,5,100,1,1,torus
2,20780,24,100,1,1,torus
2,20781,22,100,1,1,torus
2,20782,11,100,1,1,torus
2,20783,12,100,1,1,torus
2,20784,12,100,1,1,torus
2,20785,19,100,1,1,torus
2,20786,6,100,1,1,torus
2,20787,21,100,1,1,torus
2,20788,6,100,1,1,torus
2,20789,10,100,1,1,torus
2,20790,17,100,1,1,torus
2,20791,18,100,1,1,torus
2,20792,13,100,1,1,torus
2,20793,23,100,1,1,torus
2,20794,36,100,1,1,torus
2,20795,21,100,1,1,torus
2,20796,37,100,1,1,torus
2,20797,38,100,1,1,torus
2,20798,22,100,1,1,torus
2,20799,22,100,1,1,torus
2,20800,14,100,1,1,torus
2,20801,28,100,1,1,torus
2,20802,12,100,1,1,torus
2,20803,22,100,1,1,torus
2,20804,12,100,1,1,torus
2,20805,18,100,1,1,torus
2,20806,24,100,1,1,torus
2,20807,33,100,1,1,torus
2,20808,10,100,1,1,torus
2,20809,17,100,1,1,torus
2,20810,21,100,1,1,torus
2,20811,16,100,1,1,torus
2,20812,23,100,1,1,torus
2,20813,25,100,1,1,torus
2,20814,25,100,1,1,torus
2,20815,23,100,1,1,torus
2,20816,23,100,1,1,torus
2,20817,22,100,1,1,torus
2,20818,23,100,1,1,torus
2,20819,20,100,1,1,torus
2,20820,10,100,1,1,torus
2,20821,19,100,1,1,torus
2,20822,23,100,1,1,torus
2,20823,33,100,1,1,torus
2,20824,23,100,1,1,torus
2,20825,25,100,1,1,torus
2,20826,21,100,1,1,torus
2,20827,19,100,1,1,torus
2,20828,30,100,1,1,torus
2,20829,16,100,1,1,torus
2,20830,27,100,1,1,torus
2,20831,18,100,1,1,torus
2,20832,22,100,1,1,torus
2,20833,28,100,1,1,torus
2,20834,8,100,1,1,torus
2,20835,28,100,1,1,torus
2,20836,21,100,1,1,torus
2,20837,30,100,1,1,torus
2,20838,14,100,1,1,torus
2,20839,21,100,1,1,torus
2,20840,14,100,1,1,torus
2,20841,27,100,1,1,torus
2,20842,18,100,1,1,torus
2,20843,10,100,1,1,torus
2,20844,29,100,1,1,torus
2,20845,29,100,1,1,torus
2,20846,16,100,1,1,torus
2,20847,11,100,1,1,torus
2,20848,30,100,1,1,torus
2,20849,32,100,1,1,torus
2,20850,13,100,1,1,torus
2,20851,5,100,1,1,torus
2,20852,21,100,1,1,torus
2,20853,31,100,1,1,torus
2,20854,28,100,1,1,torus
2,20855,13,100,1,1,torus
2,20856,36,100,1,1,torus
2,20857,20,100,1,1,torus
2,20858,15,100,1,1,torus
2,20859,21,100,1,1,torus
2,20860,28,100,1,1,torus
2,20861,26,100,1,1,torus
2,20862,28,100,1,1,torus
2,20863,15,100,1,1,torus
2,20864,23,100,1,1,torus
2,20865,17,100,1,1,torus
2,20866,19,100,1,1,torus
2,20867,5,100,1,1,torus
2,20868,35,100,1,1,torus
2,20869,15,100,1,1,torus
2,20870,22,100,1,1,torus
2,20871,21,100,1,1,torus
2,20872,3,100,1,1,torus
2,20873,14,100,1,1,torus
2,20874,21,100,1,1,torus
2,20875,18,100,1,1,torus
2,20876,15,100,1,1,torus
2,20877,18,100,1,1,torus
2,20878,19,100,1,1,torus
2,20879,26,100,1,1,torus
2,20880,22,100,1,1,torus
2,20881,19,100,1,1,torus
2,20882,30,100,1,1,torus
2,20883,18,100,1,1,torus
2,20884,6,100,1,1,torus
2,20885,24,100,1,1,torus
2,20886,28,100,1,1,torus
2,20887,24,100,1,1,torus
2,20888,12,100,1,1,torus
2,20889,22,100,1,1,torus
2,20890,25,100,1,1,torus
2,20891,19,100,1,1,torus
2,20892,22,100,1,1,torus
2,20893,22,100,1,1,torus
2,20894,23,100,1,1,torus
2,20895,18,100,1,1,torus
2,20896,20,100,1,1,torus
2,20897,25,100,1,1,torus
2,20898,28,100,1,1,torus
2,20899,30,100,1,1,torus
2,20900,16,100,1,1,torus
2,20901,31,100,1,1,torus
2,20902,17,100,1,1,torus
2,20903,10,100,1,1,torus
2,20904,14,100,1,1,torus
2,20905,25,100,1,1,torus
2,20906,12,100,1,1,torus
2,20907,20,100,1,1,torus
2,20908,25,100,1,1,torus
2,20909,24,100,1,1,torus
2,20910,16,100,1,1,torus
2,20911,19,100,1,1,torus
2,20912,20,100,1,1,torus
2,20913,17,100,1,1,torus
2,20914,16,100,1,1,torus
2,20915,11,100,1,1,torus
2,20916,30,100,1,1,torus
2,20917,28,100,1,1,torus
2,20918,8,100,1,1,torus
2,20919,20,100,1,1,torus
2,20920,18,100,1,1,torus
2,20921,30,100,1,1,torus
2,20922,13,100,1,1,torus
2,20923,28,100,1,1,torus
2,20924,20,100,1,1,torus
2,20925,15,100,1,1,torus
2,20926,13,100,1,1,torus
2,20927,12,100,1,1,torus
2,20928,4,100,1,1,torus
2,20929,28,100,1,1,torus
2,20930,19,100,1,1,torus
2,20931,16,100,1,1,torus
2,20932,19,100,1,1,torus
2,20933,28,100,1,1,torus
2,20934,22,100,1,1,torus
2,20935,32,100,1,1,torus
2,20936,16,100,1,1,torus
2,20937,15,100,1,1,torus
2,20938,18,100,1,1,torus
2,20939,14,100,1,1,torus
2,20940,17,100,1,1,torus
2,20941,13,100,1,1,torus
2,20942,36,100,1,1,torus
2,20943,24,100,1,1,torus
2,20944,14,100,1,1,torus
2,20945,34,100,1,1,torus
2,20946,28,100,1,1,torus
2,20947,36,100,1,1,torus
2,20948,23,100,1,1,torus
2,20949,11,100,1,1,torus
2,20950,26,100,1,1,torus
2,20951,12,100,1,1,torus
2,20952,19,100,1,1,torus
2,20953,22,100,1,1,torus
2,20954,19,100,1,1,torus
2,20955,27,100,1,1,torus
2,20956,26,100,1,1,torus
2,20957,25,100,1,1,torus
2,20958,21,100,1,1,torus
2,20959,28,100,1,1,torus
2,20960,16,100,1,1,torus
2,20961,21,100,1,1,torus
2,20962,20,100,1,1,torus
2,20963,23,100,1,1,torus
2,20964,37,100,1,1,torus
2,20965,14,100,1,1,torus
2,20966,17,100,1,1,torus
2,20967,20,100,1,1,torus
2,20968,25,100,1,1,torus
2,20969,26,100,1,1,torus
2,20970,24,100,1,1,torus
2,20971,15,100,1,1,torus
2,20972,7,100,1,1,torus
2,20973,15,100,1,1,torus
2,20974,13,100,1,1,torus
2,20975,12,100,1,1,torus
2,20976,21,100,1,1,torus
2,20977,22,100,1,1,torus
2,20978,34,100,1,1,torus
2,20979,23,100,1,1,torus
2,20980,21,100,1,1,torus
2,20981,10,100,1,1,torus
2,20982,23,100,1,1,torus
2,20983,24,100,1,1,torus
2,20984,39,100,1,1,torus
2,20985,15,100,1,1,torus
2,20986,28,100,1,1,torus
2,20987,16,100,1,1,torus
2,20988,11,100,1,1,torus
2,20989,27,100,1,1,torus
2,20990,15,100,1,1,torus
2,20991,18,100,1,1,torus
2,20992,28,100,1,1,torus
2,20993,7,100,1,1,torus
2,20994,18,100,1,1,torus
2,20995,11,100,1,1,torus
2,20996,21,100,1,1,torus
2,20997,35,100,1,1,torus
2,20998,20,100,1,1,torus
2,20999,19,100,1,1,torus
2,21000,13,100,1,1,torus
2,21001,42,100,1,1,torus
2,21002,19,100,1,1,torus
2,21003,12,100,1,1,torus
2,21004,30,100,1,1,torus
2,21005,15,100,1,1,torus
2,21006,20,100,1,1,torus
2,21007,24,100,1,1,torus
2,21008,20,100,1,1,torus
2,21009,26,100,1,1,torus
2,21010,22,100,1,1,torus
2,21011,8,100,1,1,torus
2,21012,19,100,1,1,torus
2,21013,15,100,1,1,torus
2,21014,15,100,1,1,torus
2,21015,17,100,1,1,torus
2,21016,7,100,1,1,torus
2,21017,27,100,1,1,torus
2,21018,8,100,1,1,torus
2,21019,25,100,1,1,torus
2,21020,35,100,1,1,torus
2,21021,28,100,1,1,torus
2,21022,20,100,1,1,torus
2,21023,25,100,1,1,torus
2,21024,21,100,1,1,torus
2,21025,14,100,1,1,torus
2,21026,16,100,1,1,torus
2,21027,18,100,1,1,torus
2,21028,24,100,1,1,torus
2,21029,7,100,1,1,torus
2,21030,19,100,1,1,torus
2,21031,12,100,1,1,torus
2,21032,30,100,1,1,torus
2,21033,17,100,1,1,torus
2,21034,23,100,1,1,torus
2,21035,35,100,1,1,torus
2,21036,11,100,1,1,torus
2,21037,23,100,1,1,torus
2,21038,15,100,1,1,torus
2,21039,16,100,1,1,torus
2,21040,16,100,1,1,torus
2,21041,19,100,1,1,torus
2,21042,11,100,1,1,torus
2,21043,16,100,1,1,torus
2,21044,27,100,1,1,torus
2,21045,19,100,1,1,torus
2,21046,18,100,1,1,torus
2,21047,21,100,1,1,torus
2,21048,19,100,1,1,torus
2,21049,19,100,1,1,torus
2,21050,28,100,1,1,torus
2,21051,29,100,1,1,torus
2,21052,16,100,1,1,torus
2,21053,16,100,1,1,torus
2,21054,6,100,1,1,torus
2,21055,22,100,1,1,torus
2,21056,31,100,1,1,torus
2,21057,18,100,1,1,torus
2,21058,16,100,1,1,torus
2,21059,8,100,1,1,torus
2,21060,28,100,1,1,torus
2,21061,12,100,1,1,torus
2,21062,13,100,1,1,torus
2,21063,15,100,1,1,torus
2,21064,28,100,1,1,torus
2,21065,11,100,1,1,torus
2,21066,21,100,1,1,torus
2,21067,28,100,1,1,torus
2,21068,31,100,1,1,torus
2,21069,32,100,1,1,torus
2,21070,24,100,1,1,torus
2,21071,8,100,1,1,torus
2,21072,7,100,1,1,torus
2,21073,17,100,1,1,torus
2,21074,30,100,1,1,torus
2,21075,14,100,1,1,torus
2,21076,22,100,1,1,torus
2,21077,28,100,1,1,torus
2,21078,26,100,1,1,torus
2,21079,13,100,1,1,torus
2,21080,9,100,1,1,torus
2,21081,18,100,1,1,torus
2,21082,23,100,1,1,torus
2,21083,27,100,1,1,torus
2,21084,18,100,1,1,torus
2,21085,12,100,1,1,torus
2,21086,27,100,1,1,torus
2,21087,8,100,1,1,torus
2,21088,27,100,1,1,torus
2,21089,9,100,1,1,torus
2,21090,35,100,1,1,torus
2,21091,20,100,1,1,torus
2,21092,23,100,1,1,torus
2,21093,16,100,1,1,torus
2,21094,23,100,1,1,torus
2,21095,6,100,1,1,torus
2,21096,12,100,1,1,torus
2,21097,14,100,1,1,torus
2,21098,25,100,1,1,torus
2,21099,20,100,1,1,torus
2,21100,21,100,1,1,torus
2,21101,14,100,1,1,torus
2,21102,17,100,1,1,torus
2,21103,11,100,1,1,torus
2,21104,18,100,1,1,torus
2,21105,14,100,1,1,torus
2,21106,29,100,1,1,torus
2,21107,22,100,1,1,torus
2,21108,16,100,1,1,torus
2,21109,25,100,1,1,torus
2,21110,21,100,1,1,torus
2,21111,27,100,1,1,torus
2,21112,16,100,1,1,torus
2,21113,25,100,1,1,torus
2,21114,49,100,1,1,torus
2,21115,12,100,1,1,torus
2,21116,17,100,1,1,torus
2,21117,17,100,1,1,torus
2,21118,16,100,1,1,torus
2,21119,14,100,1,1,torus
2,21120,20,100,1,1,torus
2,21121,22,100,1,1,torus
2,21122,19,100,1,1,torus
2,21123,12,100,1,1,torus
2,21124,17,100,1,1,torus
2,21125,12,100,1,1,torus
2,21126,35,100,1,1,torus
2,21127,30,100,1,1,torus
2,21128,25,100,1,1,torus
2,21129,8,100,1,1,torus
2,21130,15,100,1,1,torus
2,21131,40,100,1,1,torus
2,21132,24,100,1,1,torus
2,21133,15,100,1,1,torus
2,21134,9,100,1,1,torus
2,21135,18,100,1,1,torus
2,21136,12,100,1,1,torus
2,21137,7,100,1,1,torus
2,21138,17,100,1,1,torus
2,21139,11,100,1,1,torus
2,21140,13,100,1,1,torus
2,21141,13,100,1,1,torus
2,21142,47,100,1,1,torus
2,21143,24,100,1,1,torus
2,21144,27,100,1,1,torus
2,21145,10,100,1,1,torus
2,21146,17,100,1,1,torus
2,21147,8,100,1,1,torus
2,21148,18,100,1,1,torus
2,21149,13,100,1,1,torus
2,21150,20,100,1,1,torus
2,21151,30,100,1,1,torus
2,21152,18,100,1,1,torus
2,21153,27,100,1,1,torus
2,21154,21,100,1,1,torus
2,21155,30,100,1,1,torus
2,21156,24,100,1,1,torus
2,21157,17,100,1,1,torus
2,21158,15,100,1,1,torus
2,21159,38,100,1,1,torus
2,21160,35,100,1,1,torus
2,21161,17,100,1,1,torus
2,21162,8,100,1,1,torus
2,21163,3,100,1,1,torus
2,21164,34,100,1,1,torus
2,21165,29,100,1,1,torus
2,21166,35,100,1,1,torus
2,21167,35,100,1,1,torus
2,21168,21,100,1,1,torus
2,21169,24,100,1,1,torus
2,21170,10,100,1,1,torus
2,21171,19,100,1,1,torus
2,21172,23,100,1,1,torus
2,21173,17,100,1,1,torus
2,21174,22,100,1,1,torus
2,21175,16,100,1,1,torus
2,21176,18,100,1,1,torus
2,21177,13,100,1,1,torus
2,21178,16,100,1,1,torus
2,21179,28,100,1,1,torus
2,21180,23,100,1,1,torus
2,21181,21,100,1,1,torus
2,21182,22,100,1,1,torus
2,21183,17,100,1,1,torus
2,21184,21,100,1,1,torus
2,21185,17,100,1,1,torus
2,21186,18,100,1,1,torus
2,21187,25,100,1,1,torus
2,21188,19,100,1,1,torus
2,21189,5,100,1,1,torus
2,21190,14,100,1,1,torus
2,21191,19,100,1,1,torus
2,21192,21,100,1,1,torus
2,21193,15,100,1,1,torus
2,21194,8,100,1,1,torus
2,21195,1,100,1,1,torus
2,21196,30,100,1,1,torus
2,21197,24,100,1,1,torus
2,21198,20,100,1,1,torus
2,21199,11,100,1,1,torus
2,21200,20,100,1,1,torus
2,21201,11,100,1,1,torus
2,21202,14,100,1,1,torus
2,21203,14,100,1,1,torus
2,21204,15,100,1,1,torus
2,21205,30,100,1,1,torus
2,21206,20,100,1,1,torus
2,21207,22,100,1,1,torus
2,21208,23,100,1,1,torus
2,21209,21,100,1,1,torus
2,21210,19,100,1,1,torus
2,21211,27,100,1,1,torus
2,21212,10,100,1,1,torus
2,21213,22,100,1,1,torus
2,21214,19,100,1,1,torus
2,21215,13,100,1,1,torus
2,21216,24,100,1,1,torus
2,21217,3,100,1,1,torus
2,21218,19,100,1,1,torus
2,21219,23,100,1,1,torus
2,21220,22,100,1,1,torus
2,21221,32,100,1,1,torus
2,21222,14,100,1,1,torus
2,21223,21,100,1,1,torus
2,21224,34,100,1,1,torus
2,21225,20,100,1,1,torus
2,21226,36,100,1,1,torus
2,21227,9,100,1,1,torus
2,21228,23,100,1,1,torus
2,21229,34,100,1,1,torus
2,21230,11,100,1,1,torus
2,21231,23,100,1,1,torus
2,21232,8,100,1,1,torus
2,21233,18,100,1,1,torus
2,21234,16,100,1,1,torus
2,21235,24,100,1,1,torus
2,21236,13,100,1,1,torus
2,21237,23,100,1,1,torus
2,21238,33,100,1,1,torus
2,21239,14,100,1,1,torus
2,21240,30,100,1,1,torus
2,21241,28,100,1,1,torus
2,21242,24,100,1,1,torus
2,21243,14,100,1,1,torus
2,21244,38,100,1,1,torus
2,21245,24,100,1,1,torus
2,21246,27,100,1,1,torus
2,21247,25,100,1,1,torus
2,21248,23,100,1,1,torus
2,21249,35,100,1,1,torus
2,21250,13,100,1,1,torus
2,21251,26,100,1,1,torus
2,21252,21,100,1,1,torus
2,21253,28,100,1,1,torus
2,21254,27,100,1,1,torus
2,21255,20,100,1,1,torus
2,21256,16,100,1,1,torus
2,21257,17,100,1,1,torus
2,21258,20,100,1,1,torus
2,21259,15,100,1,1,torus
2,21260,19,100,1,1,torus
2,21261,12,100,1,1,torus
2,21262,39,100,1,1,torus
2,21263,20,100,1,1,torus
2,21264,28,100,1,1,torus
2,21265,13,100,1,1,torus
2,21266,11,100,1,1,torus
2,21267,28,100,1,1,torus
2,21268,14,100,1,1,torus
2,21269,24,100,1,1,torus
2,21270,23,100,1,1,torus
2,21271,6,100,1,1,torus
2,21272,24,100,1,1,torus
2,21273,13,100,1,1,torus
2,21274,21,100,1,1,torus
2,21275,7,100,1,1,torus
2,21276,14,100,1,1,torus
2,21277,20,100,1,1,torus
2,21278,8,100,1,1,torus
2,21279,28,100,1,1,torus
2,21280,6,100,1,1,torus
2,21281,31,100,1,1,torus
2,21282,18,100,1,1,torus
2,21283,11,100,1,1,torus
2,21284,22,100,1,1,torus
2,21285,14,100,1,1,torus
2,21286,34,100,1,1,torus
2,21287,25,100,1,1,torus
2,21288,26,100,1,1,torus
2,21289,15,100,1,1,torus
2,21290,11,100,1,1,torus
2,21291,20,100,1,1,torus
2,21292,22,100,1,1,torus
2,21293,21,100,1,1,torus
2,21294,23,100,1,1,torus
2,21295,30,100,1,1,torus
2,21296,11,100,1,1,torus
2,21297,12,100,1,1,torus
2,21298,15,100,1,1,torus
2,21299,8,100,1,1,torus
2,21300,25,100,1,1,torus
2,21301,15,100,1,1,torus
2,21302,22,100,1,1,torus
2,21303,31,100,1,1,torus
2,21304,18,100,1,1,torus
2,21305,12,100,1,1,torus
2,21306,26,100,1,1,torus
2,21307,6,100,1,1,torus
2,21308,24,100,1,1,torus
2,21309,21,100,1,1,torus
2,21310,31,100,1,1,torus
2,21311,19,100,1,1,torus
2,21312,17,100,1,1,torus
2,21313,20,100,1,1,torus
2,21314,18,100,1,1,torus
2,21315,11,100,1,1,torus
2,21316,22,100,1,1,torus
2,21317,7,100,1,1,torus
2,21318,15,100,1,1,torus
2,21319,21,100,1,1,torus
2,21320,13,100,1,1,torus
2,21321,33,100,1,1,torus
2,21322,24,100,1,1,torus
2,21323,11,100,1,1,torus
2,21324,18,100,1,1,torus
2,21325,19,100,1,1,torus
2,21326,37,100,1,1,torus
2,21327,13,100,1,1,torus
2,21328,23,100,1,1,torus
2,21329,9,100,1,1,torus
2,21330,22,100,1,1,torus
2,21331,37,100,1,1,torus
2,21332,20,100,1,1,torus
2,21333,13,100,1,1,torus
2,21334,25,100,1,1,torus
2,21335,8,100,1,1,torus
2,21336,17,100,1,1,torus
2,21337,20,100,1,1,torus
2,21338,17,100,1,1,torus
2,21339,25,100,1,1,torus
2,21340,29,100,1,1,torus
2,21341,20,100,1,1,torus
2,21342,10,100,1,1,torus
2,21343,29,100,1,1,torus
2,21344,21,100,1,1,torus
2,21345,12,100,1,1,torus
2,21346,20,100,1,1,torus
2,21347,33,100,1,1,torus
2,21348,23,100,1,1,torus
2,21349,17,100,1,1,torus
2,21350,10,100,1,1,torus
2,21351,13,100,1,1,torus
2,21352,23,100,1,1,torus
2,21353,17,100,1,1,torus
2,21354,28,100,1,1,torus
2,21355,17,100,1,1,torus
2,21356,31,100,1,1,torus
2,21357,32,100,1,1,torus
2,21358,12,100,1,1,torus
2,21359,24,100,1,1,torus
2,21360,12,100,1,1,torus
2,21361,28,100,1,1,torus
2,21362,15,100,1,1,torus
2,21363,27,100,1,1,torus
2,21364,24,100,1,1,torus
2,21365,4,100,1,1,torus
2,21366,17,100,1,1,torus
2,21367,22,100,1,1,torus
2,21368,11,100,1,1,torus
2,21369,30,100,1,1,torus
2,21370,34,100,1,1,torus
2,21371,9,100,1,1,torus
2,21372,20,100,1,1,torus
2,21373,28,100,1,1,torus
2,21374,28,100,1,1,torus
2,21375,24,100,1,1,torus
2,21376,26,100,1,1,torus
2,21377,36,100,1,1,torus
2,21378,8,100,1,1,torus
2,21379,19,100,1,1,torus
2,21380,17,100,1,1,torus
2,21381,16,100,1,1,torus
2,21382,17,100,1,1,torus
2,21383,14,100,1,1,torus
2,21384,23,100,1,1,torus
2,21385,17,100,1,1,torus
2,21386,8,100,1,1,torus
2,21387,18,100,1,1,torus
2,21388,17,100,1,1,torus
2,21389,18,100,1,1,torus
2,21390,20,100,1,1,torus
2,21391,33,100,1,1,torus
2,21392,17,100,1,1,torus
2,21393,20,100,1,1,torus
2,21394,21,100,1,1,torus
2,21395,19,100,1,1,torus
2,21396,18,100,1,1,torus
2,21397,31,100,1,1,torus
2,21398,21,100,1,1,torus
2,21399,24,100,1,1,torus
2,21400,30,100,1,1,torus
2,21401,31,100,1,1,torus
2,21402,19,100,1,1,torus
2,21403,32,100,1,1,torus
2,21404,14,100,1,1,torus
2,21405,20,100,1,1,torus
2,21406,21,100,1,1,torus
2,21407,12,100,1,1,torus
2,21408,33,100,1,1,torus
2,21409,17,100,1,1,torus
2,21410,16,100,1,1,torus
2,21411,20,100,1,1,torus
2,21412,16,100,1,1,torus
2,21413,17,100,1,1,torus
2,21414,32,100,1,1,torus
2,21415,9,100,1,1,torus
2,21416,13,100,1,1,torus
2,21417,24,100,1,1,torus
2,21418,29,100,1,1,torus
2,21419,22,100,1,1,torus
2,21420,21,100,1,1,torus
2,21421,11,100,1,1,torus
2,21422,15,100,1,1,torus
2,21423,11,100,1,1,torus
2,21424,22,100,1,1,torus
2,21425,11,100,1,1,torus
2,21426,13,100,1,1,torus
2,21427,25,100,1,1,torus
2,21428,30,100,1,1,torus
2,21429,16,100,1,1,torus
2,21430,19,100,1,1,torus
2,21431,43,100,1,1,torus
2,21432,32,100,1,1,torus
2,21433,21,100,1,1,torus
2,21434,21,100,1,1,torus
2,21435,11,100,1,1,torus
2,21436,24,100,1,1,torus
2,21437,9,100,1,1,torus
2,21438,19,100,1,1,torus
2,21439,9,100,1,1,torus
2,21440,23,100,1,1,torus
2,21441,18,100,1,1,torus
2,21442,13,100,1,1,torus
2,21443,14,100,1,1,torus
2,21444,17,100,1,1,torus
2,21445,24,100,1,1,torus
2,21446,16,100,1,1,torus
2,21447,23,100,1,1,torus
2,21448,17,100,1,1,torus
2,21449,16,100,1,1,torus
2,21450,10,100,1,1,torus
2,21451,21,100,1,1,torus
2,21452,10,100,1,1,torus
2,21453,18,100,1,1,torus
2,21454,10,100,1,1,torus
2,21455,16,100,1,1,torus
2,21456,24,100,1,1,torus
2,21457,13,100,1,1,torus
2,21458,25,100,1,1,torus
2,21459,27,100,1,1,torus
2,21460,22,100,1,1,torus
2,21461,29,100,1,1,torus
2,21462,9,100,1,1,torus
2,21463,16,100,1,1,torus
2,21464,18,100,1,1,torus
2,21465,20,100,1,1,torus
2,21466,31,100,1,1,torus
2,21467,11,100,1,1,torus
2,21468,9,100,1,1,torus
2,21469,24,100,1,1,torus
2,21470,19,100,1,1,torus
2,21471,21,100,1,1,torus
2,21472,36,100,1,1,torus
2,21473,24,100,1,1,torus
2,21474,13,100,1,1,torus
2,21475,15,100,1,1,torus
2,21476,22,100,1,1,torus
2,21477,26,100,1,1,torus
2,21478,36,100,1,1,torus
2,21479,28,100,1,1,torus
2,21480,30,100,1,1,torus
2,21481,17,100,1,1,torus
2,21482,23,100,1,1,torus
