r,run,hops,n,p,q,grid_type
2,21409,22,100,1,1,flat
2,21410,37,100,1,1,flat
2,21411,21,100,1,1,flat
2,21412,12,100,1,1,flat
2,21413,19,100,1,1,flat
2,21414,40,100,1,1,flat
2,21415,13,100,1,1,flat
2,21416,26,100,1,1,flat
2,21417,15,100,1,1,flat
2,21418,40,100,1,1,flat
2,21419,21,100,1,1,flat
2,21420,42,100,1,1,flat
2,21421,13,100,1,1,flat
2,21422,23,100,1,1,flat
2,21423,9,100,1,1,flat
2,21424,38,100,1,1,flat
2,21425,14,100,1,1,flat
2,21426,20,100,1,1,flat
2,21427,36,100,1,1,flat
2,21428,36,100,1,1,flat
2,21429,19,100,1,1,flat
2,21430,10,100,1,1,flat
2,21431,34,100,1,1,flat
2,21432,12,100,1,1,flat
2,21433,21,100,1,1,flat
2,21434,22,100,1,1,flat
2,21435,28,100,1,1,flat
2,21436,11,100,1,1,flat
2,21437,15,100,1,1,flat
2,21438,23,100,1,1,flat
2,21439,38,100,1,1,flat
2,21440,18,100,1,1,flat
2,21441,36,100,1,1,flat
2,21442,26,100,1,1,flat
2,21443,20,100,1,1,flat
2,21444,24,100,1,1,flat
2,21445,19,100,1,1,flat
2,21446,24,100,1,1,flat
2,21447,20,100,1,1,flat
2,21448,26,100,1,1,flat
2,21449,26,100,1,1,flat
2,21450,22,100,1,1,flat
2,21451,27,100,1,1,flat
2,21452,35,100,1,1,flat
2,21453,11,100,1,1,flat
2,21454,23,100,1,1,flat
2,21455,31,100,1,1,flat
2,21456,36,100,1,1,flat
2,21457,17,100,1,1,flat
2,21458,18,100,1,1,flat
2,21459,34,100,1,1,flat
2,21460,28,100,1,1,flat
2,21461,21,100,1,1,flat
2,21462,16,100,1,1,flat
2,21463,37,100,1,1,flat
2,21464,39,100,1,1,flat
2,21465,42,100,1,1,flat
2,21466,23,100,1,1,flat
2,21467,27,100,1,1,flat
2,21468,23,100,1,1,flat
2,21469,7,100,1,1,flat
2,21470,32,100,1,1,flat
2,21471,42,100,1,1,flat
2,21472,33,100,1,1,flat
2,21473,20,100,1,1,flat
2,21474,34,100,1,1,flat
2,21475,24,100,1,1,flat
2,21476,18,100,1,1,flat
2,21477,26,100,1,1,flat
2,21478,33,100,1,1,flat
2,21479,26,100,1,1,flat
2,21480,15,100,1,1,flat
2,21481,7,100,1,1,flat
2,21482,18,100,1,1,flat
2,21483,17,100,1,1,flat
2,21484,21,100,1,1,flat
2,21485,36,100,1,1,flat
2,21486,21,100,1,1,flat
2,21487,33,100,1,1,flat
2,21488,35,100,1,1,flat
2,21489,40,100,1,1,flat
2,21490,8,100,1,1,flat
2,21491,37,100,1,1,flat
2,21492,33,100,1,1,flat
2,21493,16,100,1,1,flat
2,21494,39,100,1,1,flat
2,21495,23,100,1,1,flat
2,21496,20,100,1,1,flat
2,21497,15,100,1,1,flat
2,21498,25,100,1,1,flat
2,21499,11,100,1,1,flat
2,21500,26,100,1,1,flat
2,21501,15,100,1,1,flat
2,21502,24,100,1,1,flat
2,21503,34,100,1,1,flat
2,21504,20,100,1,1,flat
2,21505,31,100,1,1,flat
2,21506,22,100,1,1,flat
2,21507,28,100,1,1,flat
2,21508,13,100,1,1,flat
2,21509,13,100,1,1,flat
2,21510,45,100,1,1,flat
2,21511,30,100,1,1,flat
2,21512,32,100,1,1,flat
2,21513,35,100,1,1,flat
2,21514,14,100,1,1,flat
2,21515,13,100,1,1,flat
2,21516,12,100,1,1,flat
2,21517,25,100,1,1,flat
2,21518,20,100,1,1,flat
2,21519,10,100,1,1,flat
2,21520,14,100,1,1,flat
2,21521,22,100,1,1,flat
2,21522,43,100,1,1,flat
2,21523,26,100,1,1,flat
2,21524,25,100,1,1,flat
2,21525,22,100,1,1,flat
2,21526,18,100,1,1,flat
2,21527,39,100,1,1,flat
2,21528,31,100,1,1,flat
2,21529,16,100,1,1,flat
2,21530,14,100,1,1,flat
2,21531,4,100,1,1,flat
2,21532,26,100,1,1,flat
2,21533,24,100,1,1,flat
2,21534,29,100,1,1,flat
2,21535,19,100,1,1,flat
2,21536,22,100,1,1,flat
2,21537,20,100,1,1,flat
2,21538,38,100,1,1,flat
2,21539,13,100,1,1,flat
2,21540,17,100,1,1,flat
2,21541,22,100,1,1,flat
2,21542,27,100,1,1,flat
2,21543,19,100,1,1,flat
2,21544,34,100,1,1,flat
2,21545,22,100,1,1,flat
2,21546,21,100,1,1,flat
2,21547,10,100,1,1,flat
2,21548,46,100,1,1,flat
2,21549,17,100,1,1,flat
2,21550,25,100,1,1,flat
2,21551,54,100,1,1,flat
2,21552,11,100,1,1,flat
2,21553,32,100,1,1,flat
2,21554,11,100,1,1,flat
2,21555,23,100,1,1,flat
2,21556,20,100,1,1,flat
2,21557,21,100,1,1,flat
2,21558,16,100,1,1,flat
2,21559,6,100,1,1,flat
2,21560,15,100,1,1,flat
2,21561,32,100,1,1,flat
2,21562,30,100,1,1,flat
2,21563,33,100,1,1,flat
2,21564,25,100,1,1,flat
2,21565,32,100,1,1,flat
2,21566,23,100,1,1,flat
2,21567,36,100,1,1,flat
2,21568,12,100,1,1,flat
2,21569,32,100,1,1,flat
2,21570,29,100,1,1,flat
2,21571,32,100,1,1,flat
2,21572,15,100,1,1,flat
2,21573,11,100,1,1,flat
2,21574,13,100,1,1,flat
2,21575,8,100,1,1,flat
2,21576,35,100,1,1,flat
2,21577,23,100,1,1,flat
2,21578,19,100,1,1,flat
2,21579,40,100,1,1,flat
2,21580,28,100,1,1,flat
2,21581,10,100,1,1,flat
2,21582,29,100,1,1,flat
2,21583,20,100,1,1,flat
2,21584,12,100,1,1,flat
2,21585,29,100,1,1,flat
2,21586,18,100,1,1,flat
2,21587,11,100,1,1,flat
2,21588,28,100,1,1,flat
2,21589,21,100,1,1,flat
2,21590,15,100,1,1,flat
2,21591,27,100,1,1,flat
2,21592,34,100,1,1,flat
2,21593,36,100,1,1,flat
2,21594,17,100,1,1,flat
2,21595,28,100,1,1,flat
2,21596,14,100,1,1,flat
2,21597,9,100,1,1,flat
2,21598,11,100,1,1,flat
2,21599,24,100,1,1,flat
2,21600,18,100,1,1,flat
2,21601,12,100,1,1,flat
2,21602,31,100,1,1,flat
2,21603,14,100,1,1,flat
2,21604,39,100,1,1,flat
2,21605,17,100,1,1,flat
2,21606,32,100,1,1,flat
2,21607,36,100,1,1,flat
2,21608,17,100,1,1,flat
2,21609,18,100,1,1,flat
2,21610,36,100,1,1,flat
2,21611,43,100,1,1,flat
2,21612,23,100,1,1,flat
2,21613,20,100,1,1,flat
2,21614,16,100,1,1,flat
2,21615,10,100,1,1,flat
2,21616,19,100,1,1,flat
2,21617,24,100,1,1,flat
2,21618,26,100,1,1,flat
2,21619,27,100,1,1,flat
2,21620,15,100,1,1,flat
2,21621,19,100,1,1,flat
2,21622,13,100,1,1,flat
2,21623,23,100,1,1,flat
2,21624,6,100,1,1,flat
2,21625,25,100,1,1,flat
2,21626,33,100,1,1,flat
2,21627,24,100,1,1,flat
2,21628,36,100,1,1,flat
2,21629,12,100,1,1,flat
2,21630,27,100,1,1,flat
2,21631,9,100,1,1,flat
2,21632,20,100,1,1,flat
2,21633,31,100,1,1,flat
2,21634,15,100,1,1,flat
2,21635,38,100,1,1,flat
2,21636,7,100,1,1,flat
2,21637,28,100,1,1,flat
2,21638,15,100,1,1,flat
2,21639,16,100,1,1,flat
2,21640,13,100,1,1,flat
2,21641,23,100,1,1,flat
2,21642,14,100,1,1,flat
2,21643,5,100,1,1,flat
2,21644,10,100,1,1,flat
2,21645,23,100,1,1,flat
2,21646,19,100,1,1,flat
2,21647,24,100,1,1,flat
2,21648,11,100,1,1,flat
2,21649,6,100,1,1,flat
2,21650,10,100,1,1,flat
2,21651,19,100,1,1,flat
2,21652,16,100,1,1,flat
2,21653,28,100,1,1,flat
2,21654,12,100,1,1,flat
2,21655,18,100,1,1,flat
2,21656,20,100,1,1,flat
2,21657,32,100,1,1,flat
2,21658,24,100,1,1,flat
2,21659,24,100,1,1,flat
2,21660,20,100,1,1,flat
2,21661,18,100,1,1,flat
2,21662,32,100,1,1,flat
2,21663,30,100,1,1,flat
2,21664,10,100,1,1,flat
2,21665,28,100,1,1,flat
2,21666,7,100,1,1,flat
2,21667,21,100,1,1,flat
2,21668,10,100,1,1,flat
2,21669,18,100,1,1,flat
2,21670,16,100,1,1,flat
2,21671,33,100,1,1,flat
2,21672,17,100,1,1,flat
2,21673,23,100,1,1,flat
2,21674,21,100,1,1,flat
2,21675,19,100,1,1,flat
2,21676,39,100,1,1,flat
2,21677,6,100,1,1,flat
2,21678,16,100,1,1,flat
2,21679,20,100,1,1,flat
2,21680,9,100,1,1,flat
2,21681,33,100,1,1,flat
2,21682,26,100,1,1,flat
2,21683,34,100,1,1,flat
2,21684,39,100,1,1,flat
2,21685,18,100,1,1,flat
2,21686,20,100,1,1,flat
2,21687,30,100,1,1,flat
2,21688,31,100,1,1,flat
2,21689,26,100,1,1,flat
2,21690,8,100,1,1,flat
2,21691,17,100,1,1,flat
2,21692,23,100,1,1,flat
2,21693,25,100,1,1,flat
2,21694,35,100,1,1,flat
2,21695,44,100,1,1,flat
2,21696,42,100,1,1,flat
2,21697,20,100,1,1,flat
2,21698,34,100,1,1,flat
2,21699,18,100,1,1,flat
2,21700,17,100,1,1,flat
2,21701,20,100,1,1,flat
2,21702,29,100,1,1,flat
2,21703,21,100,1,1,flat
2,21704,19,100,1,1,flat
2,21705,18,100,1,1,flat
2,21706,30,100,1,1,flat
2,21707,17,100,1,1,flat
2,21708,17,100,1,1,flat
2,21709,14,100,1,1,flat
2,21710,29,100,1,1,flat
2,21711,14,100,1,1,flat
2,21712,55,100,1,1,flat
2,21713,24,100,1,1,flat
2,21714,17,100,1,1,flat
2,21715,22,100,1,1,flat
2,21716,30,100,1,1,flat
2,21717,38,100,1,1,flat
2,21718,20,100,1,1,flat
2,21719,10,100,1,1,flat
2,21720,38,100,1,1,flat
2,21721,43,100,1,1,flat
2,21722,16,100,1,1,flat
2,21723,23,100,1,1,flat
2,21724,13,100,1,1,flat
2,21725,24,100,1,1,flat
2,21726,32,100,1,1,flat
2,21727,52,100,1,1,flat
2,21728,16,100,1,1,flat
2,21729,16,100,1,1,flat
2,21730,11,100,1,1,flat
2,21731,32,100,1,1,flat
2,21732,18,100,1,1,flat
2,21733,31,100,1,1,flat
2,21734,21,100,1,1,flat
2,21735,11,100,1,1,flat
2,21736,21,100,1,1,flat
2,21737,21,100,1,1,flat
2,21738,39,100,1,1,flat
2,21739,12,100,1,1,flat
2,21740,21,100,1,1,flat
2,21741,20,100,1,1,flat
2,21742,31,100,1,1,flat
2,21743,13,100,1,1,flat
2,21744,43,100,1,1,flat
2,21745,10,100,1,1,flat
2,21746,28,100,1,1,flat
2,21747,11,100,1,1,flat
2,21748,24,100,1,1,flat
2,21749,18,100,1,1,flat
2,21750,49,100,1,1,flat
2,21751,26,100,1,1,flat
2,21752,9,100,1,1,flat
2,21753,34,100,1,1,flat
2,21754,19,100,1,1,flat
2,21755,20,100,1,1,flat
2,21756,19,100,1,1,flat
2,21757,26,100,1,1,flat
2,21758,30,100,1,1,flat
2,21759,26,100,1,1,flat
2,21760,19,100,1,1,flat
2,21761,17,100,1,1,flat
2,21762,27,100,1,1,flat
2,21763,47,100,1,1,flat
2,21764,27,100,1,1,flat
2,21765,28,100,1,1,flat
2,21766,29,100,1,1,flat
2,21767,2,100,1,1,flat
2,21768,27,100,1,1,flat
2,21769,25,100,1,1,flat
2,21770,26,100,1,1,flat
2,21771,34,100,1,1,flat
2,21772,38,100,1,1,flat
2,21773,45,100,1,1,flat
2,21774,26,100,1,1,flat
2,21775,13,100,1,1,flat
2,21776,28,100,1,1,flat
2,21777,20,100,1,1,flat
2,21778,38,100,1,1,flat
2,21779,12,100,1,1,flat
2,21780,3,100,1,1,flat
2,21781,16,100,1,1,flat
2,21782,12,100,1,1,flat
2,21783,33,100,1,1,flat
2,21784,29,100,1,1,flat
2,21785,28,100,1,1,flat
2,21786,22,100,1,1,flat
2,21787,27,100,1,1,flat
2,21788,29,100,1,1,flat
2,21789,18,100,1,1,flat
2,21790,18,100,1,1,flat
2,21791,30,100,1,1,flat
2,21792,27,100,1,1,flat
2,21793,28,100,1,1,flat
2,21794,13,100,1,1,flat
2,21795,18,100,1,1,flat
2,21796,49,100,1,1,flat
2,21797,29,100,1,1,flat
2,21798,17,100,1,1,flat
2,21799,42,100,1,1,flat
2,21800,16,100,1,1,flat
2,21801,12,100,1,1,flat
2,21802,18,100,1,1,flat
2,21803,20,100,1,1,flat
2,21804,32,100,1,1,flat
2,21805,22,100,1,1,flat
2,21806,29,100,1,1,flat
2,21807,33,100,1,1,flat
2,21808,21,100,1,1,flat
2,21809,30,100,1,1,flat
2,21810,23,100,1,1,flat
2,21811,25,100,1,1,flat
2,21812,21,100,1,1,flat
2,21813,10,100,1,1,flat
2,21814,23,100,1,1,flat
2,21815,13,100,1,1,flat
2,21816,9,100,1,1,flat
2,21817,23,100,1,1,flat
2,21818,17,100,1,1,flat
2,21819,12,100,1,1,flat
2,21820,21,100,1,1,flat
2,21821,20,100,1,1,flat
2,21822,24,100,1,1,flat
2,21823,28,100,1,1,flat
2,21824,10,100,1,1,flat
2,21825,12,100,1,1,flat
2,21826,16,100,1,1,flat
2,21827,21,100,1,1,flat
2,21828,39,100,1,1,flat
2,21829,19,100,1,1,flat
2,21830,30,100,1,1,flat
2,21831,33,100,1,1,flat
2,21832,13,100,1,1,flat
2,21833,19,100,1,1,flat
2,21834,25,100,1,1,flat
2,21835,17,100,1,1,flat
2,21836,17,100,1,1,flat
2,21837,30,100,1,1,flat
2,21838,26,100,1,1,flat
2,21839,14,100,1,1,flat
2,21840,16,100,1,1,flat
2,21841,22,100,1,1,flat
2,21842,29,100,1,1,flat
2,21843,16,100,1,1,flat
2,21844,30,100,1,1,flat
2,21845,23,100,1,1,flat
2,21846,14,100,1,1,flat
2,21847,15,100,1,1,flat
2,21848,28,100,1,1,flat
2,21849,12,100,1,1,flat
2,21850,23,100,1,1,flat
2,21851,31,100,1,1,flat
2,21852,20,100,1,1,flat
2,21853,18,100,1,1,flat
2,21854,23,100,1,1,flat
2,21855,29,100,1,1,flat
2,21856,31,100,1,1,flat
2,21857,26,100,1,1,flat
2,21858,6,100,1,1,flat
2,21859,34,100,1,1,flat
2,21860,8,100,1,1,flat
2,21861,19,100,1,1,flat
2,21862,6,100,1,1,flat
2,21863,9,100,1,1,flat
2,21864,6,100,1,1,flat
2,21865,31,100,1,1,flat
2,21866,29,100,1,1,flat
2,21867,14,100,1,1,flat
2,21868,22,100,1,1,flat
2,21869,7,100,1,1,flat
2,21870,15,100,1,1,flat
2,21871,20,100,1,1,flat
2,21872,31,100,1,1,flat
2,21873,13,100,1,1,flat
2,21874,20,100,1,1,flat
2,21875,38,100,1,1,flat
2,21876,13,100,1,1,flat
2,21877,36,100,1,1,flat
2,21878,23,100,1,1,flat
2,21879,31,100,1,1,flat
2,21880,27,100,1,1,flat
2,21881,12,100,1,1,flat
2,21882,35,100,1,1,flat
2,21883,18,100,1,1,flat
2,21884,13,100,1,1,flat
2,21885,29,100,1,1,flat
2,21886,20,100,1,1,flat
2,21887,30,100,1,1,flat
2,21888,30,100,1,1,flat
2,21889,11,100,1,1,flat
2,21890,20,100,1,1,flat
2,21891,33,100,1,1,flat
2,21892,20,100,1,1,flat
2,21893,18,100,1,1,flat
2,21894,7,100,1,1,flat
2,21895,21,100,1,1,flat
2,21896,22,100,1,1,flat
2,21897,31,100,1,1,flat
2,21898,22,100,1,1,flat
2,21899,14,100,1,1,flat
2,21900,11,100,1,1,flat
2,21901,33,100,1,1,flat
2,21902,22,100,1,1,flat
2,21903,31,100,1,1,flat
2,21904,19,100,1,1,flat
2,21905,22,100,1,1,flat
2,21906,28,100,1,1,flat
2,21907,13,100,1,1,flat
2,21908,28,100,1,1,flat
2,21909,16,100,1,1,flat
2,21910,10,100,1,1,flat
2,21911,34,100,1,1,flat
2,21912,10,100,1,1,flat
2,21913,11,100,1,1,flat
2,21914,27,100,1,1,flat
2,21915,26,100,1,1,flat
2,21916,20,100,1,1,flat
2,21917,27,100,1,1,flat
2,21918,29,100,1,1,flat
2,21919,29,100,1,1,flat
2,21920,28,100,1,1,flat
2,21921,23,100,1,1,flat
2,21922,11,100,1,1,flat
2,21923,16,100,1,1,flat
2,21924,12,100,1,1,flat
2,21925,20,100,1,1,flat
2,21926,18,100,1,1,flat
2,21927,20,100,1,1,flat
2,21928,24,100,1,1,flat
2,21929,27,100,1,1,flat
2,21930,26,100,1,1,flat
2,21931,33,100,1,1,flat
2,21932,33,100,1,1,flat
2,21933,14,100,1,1,flat
2,21934,31,100,1,1,flat
2,21935,15,100,1,1,flat
2,21936,38,100,1,1,flat
2,21937,31,100,1,1,flat
2,21938,47,100,1,1,flat
2,21939,62,100,1,1,flat
2,21940,26,100,1,1,flat
2,21941,36,100,1,1,flat
2,21942,18,100,1,1,flat
2,21943,23,100,1,1,flat
2,21944,20,100,1,1,flat
2,21945,10,100,1,1,flat
2,21946,37,100,1,1,flat
2,21947,16,100,1,1,flat
2,21948,29,100,1,1,flat
2,21949,33,100,1,1,flat
2,21950,24,100,1,1,flat
2,21951,30,100,1,1,flat
2,21952,16,100,1,1,flat
2,21953,37,100,1,1,flat
2,21954,44,100,1,1,flat
2,21955,19,100,1,1,flat
2,21956,16,100,1,1,flat
2,21957,14,100,1,1,flat
2,21958,18,100,1,1,flat
2,21959,27,100,1,1,flat
2,21960,24,100,1,1,flat
2,21961,42,100,1,1,flat
2,21962,34,100,1,1,flat
2,21963,20,100,1,1,flat
2,21964,30,100,1,1,flat
2,21965,29,100,1,1,flat
2,21966,14,100,1,1,flat
2,21967,23,100,1,1,flat
2,21968,1,100,1,1,flat
2,21969,17,100,1,1,flat
2,21970,22,100,1,1,flat
2,21971,30,100,1,1,flat
2,21972,38,100,1,1,flat
2,21973,33,100,1,1,flat
2,21974,16,100,1,1,flat
2,21975,26,100,1,1,flat
2,21976,28,100,1,1,flat
2,21977,59,100,1,1,flat
2,21978,20,100,1,1,flat
2,21979,42,100,1,1,flat
2,21980,18,100,1,1,flat
2,21981,13,100,1,1,flat
2,21982,10,100,1,1,flat
2,21983,26,100,1,1,flat
2,21984,46,100,1,1,flat
2,21985,23,100,1,1,flat
2,21986,9,100,1,1,flat
2,21987,23,100,1,1,flat
2,21988,23,100,1,1,flat
2,21989,7,100,1,1,flat
2,21990,34,100,1,1,flat
2,21991,37,100,1,1,flat
2,21992,21,100,1,1,flat
2,21993,18,100,1,1,flat
2,21994,37,100,1,1,flat
2,21995,14,100,1,1,flat
2,21996,25,100,1,1,flat
2,21997,29,100,1,1,flat
2,21998,32,100,1,1,flat
2,21999,14,100,1,1,flat
2,22000,16,100,1,1,flat
2,22001,16,100,1,1,flat
2,22002,36,100,1,1,flat
2,22003,23,100,1,1,flat
2,22004,26,100,1,1,flat
2,22005,28,100,1,1,flat
2,22006,23,100,1,1,flat
2,22007,38,100,1,1,flat
2,22008,33,100,1,1,flat
2,22009,28,100,1,1,flat
2,22010,26,100,1,1,flat
2,22011,21,100,1,1,flat
2,22012,19,100,1,1,flat
2,22013,21,100,1,1,flat
2,22014,16,100,1,1,flat
2,22015,34,100,1,1,flat
2,22016,26,100,1,1,flat
2,22017,12,100,1,1,flat
2,22018,24,100,1,1,flat
2,22019,27,100,1,1,flat
2,22020,26,100,1,1,flat
2,22021,17,100,1,1,flat
2,22022,27,100,1,1,flat
2,22023,22,100,1,1,flat
2,22024,42,100,1,1,flat
2,22025,9,100,1,1,flat
2,22026,3,100,1,1,flat
2,22027,30,100,1,1,flat
2,22028,39,100,1,1,flat
2,22029,29,100,1,1,flat
2,22030,43,100,1,1,flat
2,22031,41,100,1,1,flat
2,22032,29,100,1,1,flat
2,22033,13,100,1,1,flat
2,22034,17,100,1,1,flat
2,22035,35,100,1,1,flat
2,22036,14,100,1,1,flat
2,22037,23,100,1,1,flat
2,22038,31,100,1,1,flat
2,22039,19,100,1,1,flat
2,22040,19,100,1,1,flat
2,22041,20,100,1,1,flat
2,22042,20,100,1,1,flat
2,22043,14,100,1,1,flat
2,22044,32,100,1,1,flat
2,22045,19,100,1,1,flat
2,22046,17,100,1,1,flat
2,22047,13,100,1,1,flat
2,22048,6,100,1,1,flat
2,22049,22,100,1,1,flat
2,22050,26,100,1,1,flat
2,22051,28,100,1,1,flat
2,22052,20,100,1,1,flat
2,22053,24,100,1,1,flat
2,22054,18,100,1,1,flat
2,22055,22,100,1,1,flat
2,22056,48,100,1,1,flat
2,22057,13,100,1,1,flat
2,22058,28,100,1,1,flat
2,22059,24,100,1,1,flat
2,22060,27,100,1,1,flat
2,22061,28,100,1,1,flat
2,22062,28,100,1,1,flat
2,22063,23,100,1,1,flat
2,22064,37,100,1,1,flat
2,22065,16,100,1,1,flat
2,22066,18,100,1,1,flat
2,22067,33,100,1,1,flat
2,22068,15,100,1,1,flat
2,22069,11,100,1,1,flat
2,22070,12,100,1,1,flat
2,22071,9,100,1,1,flat
2,22072,24,100,1,1,flat
2,22073,8,100,1,1,flat
2,22074,22,100,1,1,flat
2,22075,24,100,1,1,flat
2,22076,59,100,1,1,flat
2,22077,22,100,1,1,flat
2,22078,17,100,1,1,flat
2,22079,18,100,1,1,flat
2,22080,34,100,1,1,flat
2,22081,17,100,1,1,flat
2,22082,26,100,1,1,flat
2,22083,23,100,1,1,flat
2,22084,11,100,1,1,flat
2,22085,14,100,1,1,flat
2,22086,16,100,1,1,flat
2,22087,25,100,1,1,flat
2,22088,21,100,1,1,flat
2,22089,17,100,1,1,flat
2,22090,8,100,1,1,flat
2,22091,34,100,1,1,flat
2,22092,45,100,1,1,flat
2,22093,15,100,1,1,flat
2,22094,38,100,1,1,flat
2,22095,12,100,1,1,flat
2,22096,35,100,1,1,flat
2,22097,21,100,1,1,flat
2,22098,22,100,1,1,flat
2,22099,30,100,1,1,flat
2,22100,11,100,1,1,flat
2,22101,45,100,1,1,flat
2,22102,14,100,1,1,flat
2,22103,32,100,1,1,flat
2,22104,23,100,1,1,flat
2,22105,15,100,1,1,flat
2,22106,18,100,1,1,flat
2,22107,20,100,1,1,flat
2,22108,9,100,1,1,flat
2,22109,36,100,1,1,flat
2,22110,13,100,1,1,flat
2,22111,34,100,1,1,flat
2,22112,29,100,1,1,flat
2,22113,12,100,1,1,flat
2,22114,19,100,1,1,flat
2,22115,24,100,1,1,flat
2,22116,18,100,1,1,flat
2,22117,23,100,1,1,flat
2,22118,13,100,1,1,flat
2,22119,22,100,1,1,flat
2,22120,28,100,1,1,flat
2,22121,31,100,1,1,flat
2,22122,13,100,1,1,flat
2,22123,9,100,1,1,flat
2,22124,14,100,1,1,flat
2,22125,19,100,1,1,flat
2,22126,24,100,1,1,flat
2,22127,28,100,1,1,flat
2,22128,26,100,1,1,flat
2,22129,11,100,1,1,flat
2,22130,15,100,1,1,flat
2,22131,49,100,1,1,flat
2,22132,23,100,1,1,flat
2,22133,25,100,1,1,flat
2,22134,27,100,1,1,flat
2,22135,27,100,1,1,flat
2,22136,12,100,1,1,flat
2,22137,21,100,1,1,flat
2,22138,22,100,1,1,flat
2,22139,17,100,1,1,flat
2,22140,15,100,1,1,flat
2,22141,32,100,1,1,flat
2,22142,26,100,1,1,flat
2,22143,17,100,1,1,flat
2,22144,15,100,1,1,flat
2,22145,27,100,1,1,flat
2,22146,14,100,1,1,flat
2,22147,25,100,1,1,flat
2,22148,20,100,1,1,flat
2,22149,14,100,1,1,flat
2,22150,25,100,1,1,flat
2,22151,10,100,1,1,flat
2,22152,21,100,1,1,flat
2,22153,23,100,1,1,flat
2,22154,19,100,1,1,flat
2,22155,21,100,1,1,flat
2,22156,27,100,1,1,flat
2,22157,17,100,1,1,flat
2,22158,13,100,1,1,flat
2,22159,15,100,1,1,flat
2,22160,19,100,1,1,flat
2,22161,18,100,1,1,flat
2,22162,8,100,1,1,flat
2,22163,21,100,1,1,flat
2,22164,39,100,1,1,flat
2,22165,30,100,1,1,flat
2,22166,33,100,1,1,flat
2,22167,20,100,1,1,flat
2,22168,19,100,1,1,flat
2,22169,6,100,1,1,flat
2,22170,21,100,1,1,flat
2,22171,26,100,1,1,flat
2,22172,12,100,1,1,flat
2,22173,33,100,1,1,flat
2,22174,21,100,1,1,flat
2,22175,27,100,1,1,flat
2,22176,7,100,1,1,flat
2,22177,13,100,1,1,flat
2,22178,21,100,1,1,flat
2,22179,27,100,1,1,flat
2,22180,19,100,1,1,flat
2,22181,21,100,1,1,flat
2,22182,3,100,1,1,flat
2,22183,22,100,1,1,flat
2,22184,25,100,1,1,flat
2,22185,27,100,1,1,flat
2,22186,8,100,1,1,flat
2,22187,22,100,1,1,flat
2,22188,14,100,1,1,flat
2,22189,31,100,1,1,flat
2,22190,19,100,1,1,flat
2,22191,14,100,1,1,flat
2,22192,24,100,1,1,flat
2,22193,25,100,1,1,flat
2,22194,15,100,1,1,flat
2,22195,8,100,1,1,flat
2,22196,27,100,1,1,flat
2,22197,21,100,1,1,flat
2,22198,22,100,1,1,flat
2,22199,8,100,1,1,flat
2,22200,28,100,1,1,flat
2,22201,20,100,1,1,flat
2,22202,18,100,1,1,flat
2,22203,22,100,1,1,flat
2,22204,28,100,1,1,flat
2,22205,24,100,1,1,flat
2,22206,9,100,1,1,flat
2,22207,16,100,1,1,flat
2,22208,26,100,1,1,flat
2,22209,19,100,1,1,flat
2,22210,16,100,1,1,flat
2,22211,16,100,1,1,flat
2,22212,12,100,1,1,flat
2,22213,32,100,1,1,flat
2,22214,28,100,1,1,flat
2,22215,16,100,1,1,flat
2,22216,14,100,1,1,flat
2,22217,26,100,1,1,flat
2,22218,26,100,1,1,flat
2,22219,26,100,1,1,flat
2,22220,4,100,1,1,flat
2,22221,32,100,1,1,flat
2,22222,15,100,1,1,flat
2,22223,22,100,1,1,flat
2,22224,10,100,1,1,flat
2,22225,25,100,1,1,flat
2,22226,24,100,1,1,flat
2,22227,23,100,1,1,flat
2,22228,26,100,1,1,flat
2,22229,23,100,1,1,flat
2,22230,33,100,1,1,flat
2,22231,27,100,1,1,flat
2,22232,28,100,1,1,flat
2,22233,62,100,1,1,flat
2,22234,28,100,1,1,flat
2,22235,28,100,1,1,flat
2,22236,17,100,1,1,flat
2,22237,19,100,1,1,flat
2,22238,26,100,1,1,flat
2,22239,15,100,1,1,flat
2,22240,26,100,1,1,flat
2,22241,19,100,1,1,flat
2,22242,19,100,1,1,flat
2,22243,34,100,1,1,flat
2,22244,21,100,1,1,flat
2,22245,18,100,1,1,flat
2,22246,14,100,1,1,flat
2,22247,17,100,1,1,flat
2,22248,29,100,1,1,flat
2,22249,18,100,1,1,flat
2,22250,27,100,1,1,flat
2,22251,21,100,1,1,flat
2,22252,27,100,1,1,flat
2,22253,26,100,1,1,flat
2,22254,15,100,1,1,flat
2,22255,26,100,1,1,flat
2,22256,23,100,1,1,flat
2,22257,32,100,1,1,flat
2,22258,37,100,1,1,flat
2,22259,30,100,1,1,flat
2,22260,15,100,1,1,flat
2,22261,27,100,1,1,flat
2,22262,22,100,1,1,flat
2,22263,29,100,1,1,flat
2,22264,12,100,1,1,flat
2,22265,13,100,1,1,flat
2,22266,29,100,1,1,flat
2,22267,31,100,1,1,flat
2,22268,15,100,1,1,flat
2,22269,27,100,1,1,flat
2,22270,12,100,1,1,flat
2,22271,26,100,1,1,flat
2,22272,11,100,1,1,flat
2,22273,8,100,1,1,flat
2,22274,21,100,1,1,flat
2,22275,62,100,1,1,flat
2,22276,13,100,1,1,flat
2,22277,25,100,1,1,flat
2,22278,22,100,1,1,flat
2,22279,30,100,1,1,flat
2,22280,18,100,1,1,flat
2,22281,42,100,1,1,flat
